Date,Title,Location,Company,Min Exp,Max Exp,Min Salary,Max Salary,Skills
2024-06-01,Data Analyst," Noida,Uttar Pradesh",Imaginators Try Going Beyond,7.0,12.0,12,20.0,"Csv,Power Bi,statical,Business Solutions,API,Order Management,Data Management,Oracle BI,Data Visualization,Oracle,Data Analyst,Tableau,SQL Database,Algorithms,Data Analysis"
2024-06-01,Senior Network Engineer," Hyderabad, Chennai, Bengaluru",CDW,4.0,9.0,,,"Asa Firewall,CISCO IOS,Cisco,F5,Palo Alto Firewall"
2024-06-01,Account Manager- Digital, Bengaluru,Adfactors Pr,5.0,10.0,,,"Digital Campaigns,Digital Agency,Social Media Marketing,Digital Marketing,B2B Marketing,Linkedin Marketing,Digital Strategy"
2024-06-01,Manager - Internal Auditor with WPP India," Gurugram,Haryana, Mumbai (All Areas)",WPP,6.0,10.0,20,35.0,"SOX Compliance,Process Audit,Business Process Review,Internal Control Review,Internal Audit,Data Analytics,Risk Advisory,Sox Audit,Internal Control,Risk Assurance,Internal Financial Control"
2024-06-01,Content Writer- Full Time- Noida- Walk-In-8th To 10th Jan, Noida,Cogito,1.0,5.0,3.5,5.5,"LLM,Blogs,Articles,Artificial Intelligence,Content Marketing,Content Editing,content manager,Content Writing,Content Management,Data Science,NLP,Robotics,Search Engine Optimization,BPO,Machine Learning,phd"
2024-06-01,Infrastructure Specialist: AWS Platform,,unknown,,,,,"aws,server migration,Alibaba,data science,Oracle,Cloud computing,azure,Technical architecture"
2024-06-01,"Data Scientist, II", Bangalore/Bengaluru,Antuit,5.0,8.0,,,"Downstream,Computer science,Python,Genetics,Sensors,Data mining,SQL,Machine learning,GCP,Analytics"
2024-06-01,Analytical Development (Mass Spectrometry)- Biologics,,unknown,,,,,"Mass Spectrometry,fusion protein,Biologics,Analytical Method Development,large molecule,mAbs"
2024-06-01,GRC Consultant/Senior Engineer, Bangalore/Bengaluru,Ascendion Engineering,4.0,6.0,,,"Risk Management,Risk Compliance,GRC,data governance"
2024-06-01,Manager Employee Wellness - Blue Chip - Bangalore, Bengaluru,LNS Global,7.0,8.0,,,"Employee Wellness,Healthcare Management,Health Promotion,Wellness,Health Care Services,Public Health"
2024-06-01,Remote Google Ads PPC Specialist, Bengaluru,Digital Recipe,3.0,8.0,"70,000",,"Google Ads,Google Analytics,Google AdWords,Pay Per Click,Performance Marketing,Display Advertising,SEM,Paid Media,PPC,Google Sheets,AdWords,Paid Marketing,Search Engine Marketing"
2024-06-01,Business Analyst," Vadodara,Gujarat",RK HR Management Private Limited,1.0,2.0,2,4.25,"SEO,Business Analysis,Digital Branding,Social Media Advertising,SEM,Advertising Campaigns,Marketing Strategy,Digital Marketing,Social Media Marketing,Digital marketing Campaign,Digital Advertising,Brand Marketing,business Analyst,Marketing Campaigns"
2024-06-01,Hiring For Data Engineer," Bangalore Rural,Karnataka",Round The Clock Technologies,4.0,6.0,,,"pyspark,Optimization,Web Analytics,Azure Databricks"
2024-06-01,Node.js Application Developer,,unknown,,,,,"Flux,Node.js,IOS,typescript,Android,JavaScript,REST API,React native,Redux"
2024-06-01,Senior Data Engineer (with Databricks), Remote,Koantek Cloud And Ai Services,4.0,9.0,,,"Pyspark,python,Batch Processing,Streaming,Azure Databricks"
2024-06-01,Big Data Engineer, Bangalore/Bengaluru,CGI,2.0,5.0,,,"Hadoop,Manager Technology,Business consulting,Python,digital transformation,big data,Recruitment,Shell scripting,CGI,SCALA"
2024-06-01,Senior Software Engineer," Kolkata, Mumbai, New Delhi, Hyderabad/Secunderabad, Pune, Chennai, Bangalore/Bengaluru",Gianteagle,3.0,6.0,,,"Data structures,Automation,Business intelligence,metadata,Salesforce,SQL,Data analysis,Monitoring,Troubleshooting,Python"
2024-06-01,Microsoft Power BI Application Developer,,unknown,,,,,"application development,problem solving,sql server,Power BI,application design,microsoft power bi,ssas"
2024-06-01,Fullstack Developer, Bengaluru,Cab Ride LLP,5.0,10.0,4,9.0,"Payment Gateway Integration,Payment Gateways,Php Laravel,Dart,Firebase,Flutter"
2024-06-01,Position Open For UI Architect with an silicon valley based company_NB, Hyderabad/Secunderabad,Kelly Outsourcing and Consulting Group India  Priv   ate Limited,5.0,22.0,,,"UI Architect,CSS,Angular,HTML,JavaScript,Angular Material bootstrap,SCSS"
2024-06-01,Marketing Communications Manager / Bangalore Location," Bangalore Rural,Karnataka",automobile,5.0,7.0,14,15.0,"B2B,Regional MarCom,Marketing Communication,Marcom,Digital Marketing,B2C"
2024-06-01,Energy Analyst (Wind) | Leading Recruitment Firm | Pune," Nashik,Maharashtra, Pune,Maharashtra, Mumbai (All Areas)",Hiring for - Leading Recruitment Firm ,2.0,7.0,,,"MATLAB,Turbine,Engineering Design,Data Analytics,Renewable Energy,Python,Wasp,Wind Mill,Wind,Windfarmer,Performance Analysis,Energy Yield Analysis,Windographer,SCADA,Wind Energy,OpenWind,Simulation,Energy,Energy Analyst,Wind Turbines,WindSim,Data Analysis"
2024-06-01,Forecasting Analyst, Mumbai (All Areas),Enrich and Enlight ,3.0,6.0,,,"Capacity Planning,Resource Planning,WFM,R,Data Science,IEX,Forecasting,Python,Verint"
2024-06-01,Analyst," Mumbai,Maharashtra",Jobs Territory,0.0,5.0,2.5,7.5,"Market Risk,Analytical,Automation,Market Data,Macros,Operations,Auditing,Stress Testing,Monitoring,Risk Assessment"
2024-06-01,Data Engineer/Data Architect, Hyderabad/Secunderabad,Pvt equity,0.0,20.0,50,85.0,"data structures,Python,algorithms"
2024-06-01,Amazon BLR is hiring For Registration & Compliance Operations,,unknown,,,,,
2024-06-01,Android Application Developer, Hyderabad,Mobis India,5.0,10.0,12,22.0,"Java,Jtest,Android,JUnit,Kotlin"
2024-06-01,Funds Systems Support Analyst, Hyderabad/Secunderabad,Kelly Outsourcing and Consulting Group India  Priv   ate Limited,2.0,7.0,,,"SQL ADMIN,Domos,eFront,Allvue,Investran,SQL,SSRS,Paxus"
2024-06-01,Manager - Machine Learning," Pune,Maharashtra",Talent Destination,3.0,7.0,,,"MATLAB,Numpy,SQL,Machine Learning,Python"
2024-06-01,Backend Developer,,unknown,,,,,"Open source,Backend,Kubernetes,SQL,API Development,github,Data Science,Programming,Python"
2024-06-01,HR Data Analyst, Chandigarh,HRS,3.0,4.0,,,"Hospitality,Project management,Visio,Automation,SAP,Stakeholder management,Risk management,HR,HRIS,Financial statements"
2024-06-01,Data Scientist: Artificial Intelligence,,unknown,,,,,"Open source,Investigation,Enterprise applications,Artificial Intelligence,Tableu,cloud technologies,Data analytics,Python"
2024-06-01,Node.js Application Developer,,unknown,,,,,"rest,Node.js,react native,redux,java,javascript,react.js,flux,front end"
2024-06-01,MIS / Data automation/, Delhi / NCR,Apex Consultants,2.0,7.0,2.25,3.5,"Javascript,Data management,Google sheets,Google Apps Script"
2024-06-01,"Azure Data Architect @ US healthcare analytics, Gurgaon"," Gurgaon/ Gurugram,Haryana",Spectramedix,8.0,13.0,,,"Data Governance,Azure Data Lake,aws cloud,azure cloud,oracle,data architect,ADLS,Data Lake,Data Architecture,data modeler,GCP,SQL Database,Data Modeling,databricks,Azure Databricks"
2024-06-01,Business analyst (US Healthcare)," Hyderabad/Secunderabad, Chennai, Bangalore/Bengaluru",Leading Client,5.0,10.0,,,"SQL Server,US health insurance,US Healthcare,SQL,Product Owner,Agile Methodology,Business analyst,Confluence Management,c#,Benefit Management"
2024-06-01,Business Analyst," Vadodara,Gujarat",RK HR Management Private Limited,1.0,2.0,2,4.25,"SEO,Business Analysis,Digital Branding,Social Media Advertising,SEM,Advertising Campaigns,Marketing Strategy,Digital Marketing,Social Media Marketing,Digital marketing Campaign,Digital Advertising,Brand Marketing,business Analyst,Marketing Campaigns"
2024-06-01,Sr Data Engineer (Snowflake), Hyderabad/Secunderabad,Service Now Planet,7.0,8.0,,,"Computer science,Business intelligence,Javascript,Python,Data quality,PLSQL,Data architecture,Troubleshooting,Analytics,Consulting"
2024-06-01,Forgerock Developer, Bengaluru,Anglez Cloud Consulting,4.0,6.0,,,"Forgerock Openam,Forgerock,IDM,Identify Access Management,Identity Access Management"
2024-06-01,"Client Servicing Manager - handling events & projects, bangalore", Bangalore/Bengaluru,HR Central,5.0,7.0,,,"Event Management,Events,btl,client relationship,Client Servicing,atl"
2024-06-01,"Video, STB and OTT Automation Engineer", Trivandrum/Thiruvananthapuram,Infosys,2.0,3.0,,,"Mobile development,React JS,IOS,Android,Objective-C,Automation Engineering,Kotlin,Swift"
2024-06-01,Power BI Developer - Business Intelligence, Bangalore/Bengaluru,Leading Client,3.0,7.0,,,"Business Intelligence,Azure,Power BI,cloud,SQL,database warehousing,agile development"
2024-06-01,Deputy Director Data Engineering," Hyderabad,Telangana",Pepsico,3.0,18.0,40,70.0,"Pythonspark,Pyspark,azure,Data Bricks,Azure Data Factory,Sql Optimization"
2024-06-01,Data Engineer, Hyderabad/Secunderabad,Investment services,5.0,10.0,20,25.0,data structures
2024-06-01,Fullstack Developer, Bengaluru,Cab Ride LLP,5.0,10.0,4,9.0,"Payment Gateway Integration,Payment Gateways,Php Laravel,Dart,Firebase,Flutter"
2024-06-01,Job opportunity For Data Architect role : Location : Pune, Pune,Peoplefy Infosolutions,9.0,14.0,,,"aws,gcp,Data Lake,azure,Data Architecture"
2024-06-01,Senior Full Stack Engineer (Backend)," Pune,Maharashtra",Iprogrammer Solutions,6.0,8.0,,,"MySQL,Node.Js,AWS,React.Js,Typescript,Postgresql,CI/CD,Nestjs"
2024-06-01,Presales Technical Consultant," Hyderabad, Pune,Maharashtra",Netaccess India,7.0,12.0,,,"Solution Consulting,cloud,RFI,Proposal Writing,presales,RFQ,Solution Design Document Sdd,Solution Design,Networking,RFP,Proposal Management,c,Infrastructure Management"
2024-06-01,Business Analyst, Bangalore/Bengaluru,Leading Client,4.0,7.0,,,"Business Analysis,Business Analyst,Energy Trading,ETRM,Requirements Management"
2024-06-01,Android /Linux Application Development, Hyderabad,Mobis India,6.0,10.0,12,22.0,"Linux,Telematics,QT,OTA,Android,Qml,C++,HMI,GUI,Infotainment"
2024-06-01,Forecasting Analyst, Mumbai (All Areas),Enrich and Enlight ,3.0,6.0,,,"Capacity Planning,Resource Planning,WFM,R,Data Science,IEX,Forecasting,Python,Verint"
2024-06-01,Forecasting Analyst, Mumbai (All Areas),Enrich and Enlight ,3.0,6.0,,,"Capacity Planning,Resource Planning,WFM,R,Data Science,IEX,Forecasting,Python,Verint"
2024-06-01,Forecasting Analyst," Mumbai,Maharashtra",Enrich and Enlight,3.0,7.0,,,"Capacity Planning,Forecasting Analyst,Resource Planning,MS Excel,Time Series Forecasting,Data Science,Forecasting,IEX,Python,Verint"
2024-06-01,Senior Biostatistician II,,unknown,,,,,"statistical analysis,project management,project leading,clinical trials,database maintenance,statistical programming"
2024-06-01,Forecasting Analyst, Mumbai (All Areas),Enrich and Enlight ,3.0,6.0,,,"Capacity Planning,Resource Planning,WFM,R,Data Science,IEX,Forecasting,Python,Verint"
2024-06-01,Senior Data Architect, Bangalore/Bengaluru,Ascendion Engineering,9.0,13.0,,,"Lead DB Engineer,sql server,nosql,ssis"
2024-06-01,Account Executive," Ghaziabad,Uttar Pradesh",Reliance Elektrik Works,3.0,5.0,2,2.5,"Gst,Tally"
2024-06-01,Forgerock Developer, Bengaluru,Anglez Cloud Consulting,4.0,6.0,,,"Forgerock Openam,Forgerock,IDM,Identify Access Management,Identity Access Management"
2024-06-01,GCP Python Data Engineer, Pune,Synechron,4.0,9.0,,,"Linux,spring integration,Data analysis,Unix,data visualization,XML,spring batch,GCP,Vulnerability,Python"
2024-06-01,Urgent Opening For Data Scientist," Pune,Maharashtra",Peoplefy Infosolutions,8.0,13.0,,,"sentiment analysis,Natural Language Processing,deep learning"
2024-06-01,Senior Network Engineer," Hyderabad, Chennai, Bengaluru",CDW,4.0,9.0,,,"Asa Firewall,CISCO IOS,Cisco,F5,Palo Alto Firewall"
2024-06-01,HR Data Analyst, Chandigarh,HRS,3.0,4.0,,,"Hospitality,Project management,Visio,Automation,SAP,Stakeholder management,Risk management,HR,HRIS,Financial statements"
2024-06-01,GN – SONG – MT – Generative AI – Consultant,,unknown,,,,,"Customer satisfaction,Marketing Transformation,Cost reduction,Marketing operations,Data analysis,Content management,Data extraction,Customer service"
