Date,Title,Location,Company,Min Exp,Max Exp,Min Salary,Max Salary,Skills
2024-01-23,UI/UX Designer, New Delhi,Hero Vired,2.0,4.0,,,"Interaction design,Front end,HTML,Information architecture,Tool design,Photoshop,Illustrator,Data analysis,Usability testing,Graphic designing"
2024-01-23,Software Analyst, Chennai,Ford,1.0,4.0,,,"TDD,Analytical,Unit testing,SQL,Data analysis,Machine learning,Agile,Core Java,Customer service"
2024-01-23,Quality Auditing Analyst – Content Management,,unknown,,,,,"Stress management,Data analysis,Risk assessment,Process improvement,RCA"
2024-01-23,Android Developer, Noida,Rancho,1.0,4.0,,,"Android,Sales"
2024-01-23,Lead Payroll Associate," Noida,Uttar Pradesh",UKG,7.0,11.0,10,13.0,"Leave Management,Payroll Processing,indian payroll,Income Tax,Statutory Compliance,Labour Laws,Communication Skills,chinese payroll,Salary Processing"
2024-01-23,Sales Manager, Bangalore/Bengaluru,Aryng,3.0,5.0,,,"B2B,Analytical,Silicon,Marketing analytics,data science,International sales,Power supply,Sales process,Strategic planning,Consulting"
2024-01-23,"Sr. Analyst- Power BI, ETL, SQL – (4-6 years)- Bangalore, Pune",,unknown,,,,,"etl,Power Bi,HR,Dashboards,Data Reporting,Hr Reporting,Data Visualization,sql"
2024-01-23,Business Analyst, Remote,Bitwise Solutions,8.0,13.0,,,"payment gateways,Analytical,Technology solutions,Business Analyst,Adobe,Performance management,ERP,Wholesale,XML,Agile"
2024-01-23,Application Developer: Adobe Marketing & Analytics,,unknown,,,,,"application development,Software packages,html,Architecting,java,adobe marketing cloud,Marketing analytics,javascript,css,Site management"
2024-01-23,Senior Manager/ Manager   Public Finance Management, Lucknow,Janaagraha Centre for Citizenship and Democracy,2.0,15.0,,,"Financial reporting,Technical support,Treasury management,Data analysis,Procurement,Team management,Financial statements,Troubleshooting,Analytics"
2024-01-23,CA - Direct Tax Advisory Professional," Mumbai,Maharashtra",Jobaaj (a Unit Of Nishtya Infotech ),1.0,4.0,15 lacs p.a. ,,"Brand Management,Research,Financial analysis,Direct Tax Advisory,business operations,taxation,data analysis,Financial Modelling,tax planning"
2024-01-23,Data Coordinator, Bangalore/Bengaluru,Clario,2.0,7.0,,,"Data processing,MS Word,Training,Operations,Computer proficiency,Life sciences,Reconciliation,Data entry"
2024-01-23,Customer Service Analyst,,unknown,,,,,"Automation,MIS,Operations,Data analysis,Data collection"
2024-01-23,BI Developer," Hyderabad/ Secunderabad,Telangana",Technogen,5.0,8.0,,,"SQL,dossier,Microstrategy"
2024-01-23,Solution Architect-Data Engineering-Evalueserve," Bengaluru,Karnataka",Evalueserve,0.0,20.0,,,"technical solution,Presales,Cloud Services,solution architect,Solution Design,RFP,data solutions,Solution Architecting"
2024-01-23,Sr. Software Engineer," Noida,Uttar Pradesh",Irdeto,6.0,11.0,,,"Firmware Development,Embedded C,Linux Kernel,Linux Device Drivers,C++,Board Bringup,HAL,Device Driver Development"
2024-01-23,GCP Data Engineer (Lead), Noida,Infogain,8.0,11.0,,,"Analytical,data profiling,Troubleshooting,Data quality,Cloud,data cleansing,GCP,Quality tools,Informatica"
2024-01-23,SENIOR SOFTWARE ENGINEER, Bangalore/Bengaluru,Walmart,6.0,8.0,,,"Open source,Information security,Computer science,Information technology,Data warehousing,Merchandising,big data,Procurement,Monitoring,Python"
2024-01-23,Lead Frontend Developer," Hyderabad/ Secunderabad,Telangana",Technogen,8.0,11.0,15,25.0,"Adobe Xd,Figma,frontend developer,angular"
2024-01-23,Data Analyst," Kolkata,West Bengal",Square 1 Consulting,1.0,6.0,1.5,3.5,"HLOOKUP,Macros,Data Management,VLOOKUP,Data Extraction,Data Reporting,Pivot,Advanced Excel,Data Analysis"
2024-01-23,.NET Angular 5 + WPF," Bangalore Rural,Karnataka, Chennai,Tamil Nadu",Changeleaders Consulting,6.0,8.0,18,19.0,"mvc,WPF,ASP.Net,angular"
2024-01-23,Sr BI Developer, Bangalore/Bengaluru,Koch Industries,5.0,8.0,,,"data warehouse,ETL,Power BI,BI,Power Automate,Power App,SQL"
2024-01-23,NLP Data Scientist, Bangalore/Bengaluru,Eli Lilly And Company,4.0,7.0,,,"Analytical,Computer science,Healthcare,Javascript,Python,Data analysis,Predictive modeling,data visualization,Machine learning,Analytics"
2024-01-23,Bioinformatics Analyst," Bangalore Rural,Karnataka",Lykora Consulting,7.0,12.0,,,"molecular biology,computtaional biology,epigenomics,combine omics,Genomics"
2024-01-23,Senior FP&A Analyst  - Remote working, Mumbai (All Areas),A Client of Symphoni HR,7.0,12.0,,,"Financial Planning,Financial Analysis & Planning,FPNA,FP&A,Financial Analysis"
2024-01-23,Data Wrangler For Digital Innovation, Hyderabad/Secunderabad,Dsm Shared Services India,1.0,5.0,,,"Talent acquisition,Nutrition,Data analysis,data science,data cleansing,AWS,digital transformation,data visualization,Analytics,Consulting"
2024-01-23,Qa Engineer," Noida,Uttar Pradesh",Standard Chartered Research And Technology India P  Rivate Limited,5.0,6.0,,,"Python,Jenkins,Microservices,Agile Methodology,QA Testing,Aws Cloud,MySQL,Javascript,Automation Framework,Selenium,MongoDB,Cucumber,NoSQL,Postman Api,Docker,Gherkin-Bdd,API,Automation Testing,Devops"
2024-01-23,Technical Support Engineer (Citrix), Coimbatore,Quadrasystems.Net,2.0,4.0,,,"Firewall,Relationship management,Technical support,Architectural design,Android,Stakeholder management,Risk management,hypervisor,Windows,Troubleshooting"
2024-01-23,Natural Language Processing (NLP)-AI Platform Engineer,,unknown,,,,,"deep learning,Neural networks,Enterprise architecture,SQL database,Web technologies,Translation,Natural language processing,Machine learning"
2024-01-23,Machine Learning Operations-AI Platform Engineer,,unknown,,,,,"Packaging,deep learning,Neural networks,Auditing,Natural language processing,Machine learning"
2024-01-23,Discrete Event Simulation Engineer, Pune,Sacha Engineering,4.0,6.0,,,"Packaging,Training,MTBF,Data analysis,Usage,Station,Management,Quest,Simulation"
2024-01-23,Senior Business Analyst, Bengaluru,Sapiens,6.0,10.0,,,"Life Insurance,Insurance,Business Analysis"
2024-01-23,Data Engineer, Bangalore/Bengaluru,ANZ,2.0,5.0,,,"Financial services,Automation,Business intelligence,Manager Quality Assurance,Manager Quality Control,Data warehousing,Teradata,Career development,Oracle,Recruitment"
2024-01-23,Architect, Bangalore/Bengaluru,Nest Digital,3.0,12.0,,,"Architect,Data analysis,Interpersonal skills,Budgeting,Management"
2024-01-23,Software Engineer(ios)," Bengaluru,Karnataka",Commonwealth Bank,4.0,7.0,,,"Swift,Objective C,IOS"
2024-01-23,React Native Engineer, Bangalore/Bengaluru,tanX.fi,2.0,5.0,,,"MySQL,Django,Backend,Front end,Javascript,Android,android studio,Mobile applications,Postgresql,Ruby"
2024-01-23,People Analytics GSSC(PYthon/R), Gurgaon/Gurugram,Ericsson,2.0,3.0,,,"Analytics,Talent management,Analytical,Python,Talent acquisition,Data analysis,Machine learning,HR,microsoft,Networking"
2024-01-23,Snowflake Developer - Python/SQL," Chennai, Bangalore/Bengaluru",Marktine,4.0,9.0,,,"Snowflake DB,ETL,Snowflake,SQL,Unix,Data Science,Snowflake Developer,Python"
2024-01-23,Databricks Unified Data Analytics Platform-Data Platform Engineer,,unknown,,,,,"Cloud,data cleansing,Data analytics,Data architecture,Programming,Python,AWS"
2024-01-23,Senior Software Developer," Gurugram,Haryana",Aegiscovenant Pvt. Ltd.,2.0,7.0,,,"Code Review,Node.Js,React Native,Reacts Js,Typescript,AWS"
2024-01-23,Data Architect," Remote, India",Koantek Cloud And Ai Services,9.0,14.0,,,"Spark,Data Engineering,Data Governance,Data Lake,Data Pipeline,Data Ingestion,Data Architecture,Data Bricks,Data Modeling"
2024-01-23,S&C Global Network – AI – CDP – Marketing Analytics – Consultant,,unknown,,,,,"Strategy consulting,Marketing analytics,Predictive modeling,customer analytics,Auditing,Schema,Digital marketing,data security,Web analytics"
2024-01-23,Full Stack Developer (Java + React.js and React.js + Python)," Mumbai, Pune, Chennai, Gurgaon/Gurugram, Bangalore/Bengaluru",Neal Analytics,6.0,12.0,,,"MySQL,Backend,Computer science,OLAP,Javascript,Python,Scrum,RDBMS,Web designing,Analytics"
2024-01-23,GCP Cloud Architect, Bangalore/Bengaluru,CGI,0.0,15.0,,,"Data migration,Agile methodology,Data management,System monitoring,SQL,Data analysis,Business process,Procurement,CGI,Python"
2024-01-23,Associate Faculty - Data Science, New Delhi,Hero Vired,5.0,8.0,,,"Calculus,Cloud,SQL,Version control,DBMS,data science,Machine learning,GCP,Debugging,Python"
2024-01-23,Engineer- Video testing, Hyderabad/Secunderabad,"Qualcomm Technologies, Inc",0.0,3.0,,,"Computer science,Test engineering,C++,Automation testing,Usage,Machine learning,Staffing,Recruitment,Python,Test scenarios"
2024-01-23,Advanced Embedded System Engineering-Application Lead,,unknown,,,,,"android application development,JNI,Backend,System engineering,Mobile applications,Debugging,Networking"
2024-01-23,Tableau-Application Lead,,unknown,,,,,"Process automation,Business intelligence,Data analysis,Business development,Data validation,data mapping"
2024-01-23,Application Lead,,unknown,,,,,"Data modeling,Automation,Performance tuning,Information technology,Data quality,Data analysis,Schema,Database design,Python"
2024-01-23,Global Data and Analytics Manager, New Delhi,Path,5.0,8.0,,,"Analytical,Business analytics,Operations,Data analysis,SQL,Data collection,Monitoring,Global Strategy,Analytics,Consulting"
2024-01-23,Data Management Executive; Location - Kinshasa DR Congo, Kinshasa,Exponent Jobs,5.0,10.0,6.5,8.5,"Word Processing,MS Excel,Google Drive,Google Data Studio,Data Management,Google form,Google App Script,Spreadsheets,Office Skills,Data Analyst,Google Sheets,DME,MS Office,Data Management Executive,Google Suite"
2024-01-23,Advisor-Data Science, Bangalore/Bengaluru,Dell Technologies,5.0,9.0,,,"Data modeling,Revenue generation,Statistical analysis,Predictive modeling,Machine learning,GIT,SCALA,Programming,Python"
2024-01-23,Security Architect,,unknown,,,,,"Open source,LPT,cloud security,Reverse engineering,Security audit,SQL,System architecture,Penetration testing"
2024-01-23,Engineer - Data Engineering, Bangalore/Bengaluru,Altimetrik,3.0,7.0,,,Engineer - Data Engineering
2024-01-23,Oracle Apex Developer - Bhubaneswar, Bhubaneswar,Leading Client,4.0,6.0,,,"AWS Cloud,Tableau,PL/SQL,Cloud Computing,Oracle Apex,GitHub,CI/CD"
2024-01-23,Data Scientist: Artificial Intelligence,,unknown,,,,,"Open source,Packaging,Investigation,Enterprise applications,Artificial Intelligence,Data analytics,Python"
2024-01-23,Tableau Developer - Data Visualization/Data Validation," Mumbai, Delhi / NCR, Bangalore/Bengaluru",Marktine,5.0,10.0,,,"SQL,Google Cloud Platform,Tableau,Data Visualization,Data Validation,Data Modeling"
2024-01-23,Engagement Manager, Mumbai,Quantiphi Analytics Solutions,8.0,9.0,,,"Data migration,Business strategy,Analytical,Healthcare,SDLC,Data analysis,PMP,Market research,Analytics,Consulting"
2024-01-23,React Native Developer, Lucknow,Websultanate Software Technologies,1.0,4.0,,,"Manager Technology,Open source,PDF,Javascript,Android,Automation testing,Web technologies,Transition,Object oriented programming,Debugging"
2024-01-23,Computer Science Teacher  - High School  School, Hyderabad/Secunderabad,Manthan Educational Society,2.0,4.0,,,"ICT Teacher,Computer Teacher,High School,ICT Faculty,Data Science,Computer Science Teacher,Programming,Computer Faculty"
2024-01-23,Data Science Consultant - AI Product Manager, Bangalore/Bengaluru,Dell Technologies,2.0,16.0,,,"Deep Learning,ETL,artificial intelligence,Product Management,Data Science,Machine learning,data modelling,Python,AWS"
2024-01-23,Product Analyst, New Delhi,Alphasense,1.0,4.0,,,"Market intelligence,Analytical,Python,Business analytics,Product marketing,SQL,Agile,GCP,Equity research"
2024-01-23,Analytics Specialist – Data Management,,unknown,,,,,"ETL,Database management system,Artificial Intelligence,Data management,Azure Data Factory"
2024-01-23,Analytics Senior Analyst – Data Management,,unknown,,,,,"Architecture,Database management system,Artificial Intelligence,Data management,orchestration"
2024-01-23,G.M - Retail Operations ( Exclusive stores ), Delhi / NCR,Mastermind Network,8.0,22.0,80,85.0,"Brand Stores,EBO,Retail Store Operations,Retail Operations,exclusive channel,Flagship Stores,Insights,Omni-channel,Store sellout,Retail Planning,sell-out,retail KPIs,Franchise stores,DTC,store performance,Store Operations,Data Analysis"
2024-01-23,Quality Analyst, New Delhi,Mogi I/o,1.0,4.0,,,"Quality Analyst,Testing,Analytical,Manager Quality Control,Continuous improvement,Data analysis,Quality standards"
2024-01-23,Azure Data Engineer - 5+ years - Up To 27LPA - Multiple Positions," Gurugram,Haryana, Coimbatore,Tamil Nadu, Bengaluru,Karnataka",Reflion Tech,5.0,10.0,15,27.5,"ETL,Azure Data Lake,SQL,Azure Data Factory,Blob Storage,Python,Azure Databricks"
2024-01-23,Azure Data Engineer, Mumbai (All Areas),Fugetron Corporation,6.0,11.0,,,"Azure Synapse,SQL Azure,Azure Data Lake,Azure Databricks"
2024-01-23,HR Service Delivery Specialist, Gurgaon/Gurugram,Nokia,4.0,8.0,,,"Analytical skills,Process training,Data analysis,Auditing,Interpersonal skills,Incident management,professional services,HR,HR operations,Consulting"
2024-01-23,Business Operations Manager,,unknown,,,,,"Transition Management,Operations Management,Operational Excellence,Project Management,Business Operations,Data Analysis"
2024-01-23,Machine Learning Lead," Mumbai,Maharashtra, Pune,Maharashtra, Bengaluru,Karnataka",Zycus Infotech,3.0,6.0,,,"Image Processing,Opencv,Computer Vision,Natural Language Processing,Machine Learning"
2024-01-23,RMG Executive (Data), Pune,Hoonar Tekwurks Consulting,2.0,6.0,,,"Sales,Business delivery,bench management,Training,Management systems,Deployment,Usage,Senior Executive,Forecasting,Resource management"
2024-01-23,"Manager, People Data Reporting", Noida,UKG,4.0,9.0,,,"Automation,Data dictionary,HR Analytics,BI reporting tools,data governance,Customer service"
2024-01-23,Machine Learning Developer,,unknown,,,,,"Docker,Opencv,Rnn,API,Gensim,Nltk,Cnn,Pytorch,Python,AWS"
2024-01-23,Senior Specialist Category Management BU Training - Emerging Markets, Gurgaon/Gurugram,Adidas,3.0,6.0,,,"Sales,Accessories,Marketing operations,Training,Data analysis,Brand activation,Merchandising,Demand planning,Category management,consumer marketing"
2024-01-23,Entrepreneur-in-Residence (EIR) Associate," Chennai,Tamil Nadu",The Indus Valley,0.0,3.0,,,"Market Research,Strategic Planning,Business Strategy,Competitive Intelligence,Competitive Benchmarking,Business Planning,Market Analysis,Competitor Analysis,Customer Engagement,Business Consulting,Market Intelligence,Market Penetration,Data Analysis"
2024-01-23,Dot Net Fullstack Developer(SSE),,unknown,,,,,"C#,Angular 8+,MVC,Dot Net Full Stack Developer,SQL Database,Web API,Asp.Net"
2024-01-23,Senior Data engineer," Chennai, Bangalore/Bengaluru",Kaleidofin,4.0,9.0,,,"glue,Cassandra,Glue data catalog,GIT,Python,AWS,Microservices,Pyspark,RDBMS,Kafka,Athena,Ant,Gradle,ETL,Kubernetes,spark,bitbucket,S3,Docker"
2024-01-23,Analytics Associate Manager – Insights and Intelligence,,unknown,,,,,"Architecture,Sales operations,Artificial Intelligence,SQL,Service management,CRM"
2024-01-23,Flutter Developer, Bengaluru,Infotrack Telematics,2.0,4.0,,,"Google Maps,Flutter Development,SQLite,Flutter Sdk,Dart,Firebase,MVC Architecture,Google Api"
2024-01-23,Business Process Management-Gurgaon/Bangalore-24LPA," Bangalore Rural,Karnataka, Gurugram,Haryana, Bengaluru",Imaginators Try Going Beyond,7.0,12.0,20,25.0,"Business Process Management,Bpmn,Process Mining,Business Process Modeling,Process Modeling,Celonis,Functional Transformation,Business Process Analysis,adonis,Bpm Business Process Management,Visio,BlueWorks,BPM"
2024-01-23,Qa Tester, Mumbai (All Areas),Opta Consulting,3.0,8.0,6.5,13.0,"Web Application Testing,Web Testing,Regression Testing,Manual Testing,Qa Manual Testing,QA Testing,Functional Testing"
2024-01-23,Procurement category Associate Manager,,unknown,,,,,"Project management,Market intelligence,Relationship management,Data analysis,RFQ,RFP,Procurement,Strategic planning"
2024-01-23,Software Development Engineer,,unknown,,,,,"Datastage,Data warehousing,Data quality,Coding,Technical documentation,data governance,Troubleshooting"
2024-01-23,Security Architect,,unknown,,,,,"Open source,LPT,cloud security,Reverse engineering,SQL,SSI,System architecture,Penetration testing"
2024-01-23,Sap Bods Consultant, Mumbai (All Areas),Tata Consultancy Services (TCS),5.0,10.0,,,"SAP MDM,Data Migration,Sap S4Hana,Sap Bods,SAP,Bods,Sap Mdg,SAP ERP,Sap Business Objects Data Services,Data Analysis"
2024-01-23,Data Science Instructor," Gurugram,Haryana",TransOrg,1.0,4.0,,,"Education,tutoring,Data Science,Statistics,Machine Learning"
2024-01-23,Marketing Specialist," Hyderabad, Pune,Maharashtra",Epiq Systems,1.0,3.0,,,"Database Management,Project Management,Data Mining,Data Extraction,CRM"
2024-01-23,Manager- Business Strategy," Gurugram,Haryana",Olympus Medical Systems India,0.0,15.0,27.5,30.0,"Strategic Thinking,Business Analysis,Strategic Business Planning,Strategic Planning,Business Management Skills,Analytical Skills"
2024-01-23,Business Analyst, Gurgaon/Gurugram,The Ayurveda Co,3.0,8.0,,,"Research,Business Analyst,C,Taxation,Windows,Quest"
2024-01-23,Consultant, Remote,Grant Thornton,2.0,5.0,,,"Usage,Management,Training,Data analysis"
2024-01-23,BI Engineer, Hyderabad/Secunderabad,Criticalriver,6.0,10.0,,,"tableau,Sales,SAAS"
2024-01-23,Sr BI Developer, Bangalore/Bengaluru,Koch Industries,5.0,8.0,,,"data warehouse,ETL,Power BI,BI,Power Automate,Power App,SQL"
2024-01-23,Senior iOS Developer, Bengaluru,"Technology, Information and Internet",3.0,7.0,22.5,27.5,"Apple ID,Swift Objective C,Face ID"
2024-01-23,Consultant, Bangalore/Bengaluru,Iqvia Biotech,1.0,4.0,,,"Analytical,Claims,SAS,Automation,Clinical research,Macros,Operations,SQL,Life sciences,Team management"
2024-01-23,Infrastructure Specialist: Azure Platform,,unknown,,,,,"incident response,Healthcare,cloud,iaas,data science,azure,Technical architecture"
2024-01-23,iOS Developer, Bengaluru,Black and white Business Solutions,3.0,8.0,15,25.0,"XCode,Swift Ui,React Native"
2024-01-23,Analyst-Ops Excellence, Gurgaon/Gurugram,Resy,2.0,5.0,,,"Operational excellence,Financial services,Automation,Monitoring,SQL,Risk management,Operational risk,Coding,Technical writing,Finance"
2024-01-23,Research Specialist,,unknown,,,,,"Visual Design,Web development,Front end,Unit testing,Javascript,data visualization,Business research"
2024-01-23,"Associate (Data Engineering) - Pyxis, Data Business CoE", New Delhi,Bain Company India Pvt. Ltd.,1.0,5.0,,,"Troubleshooting,Performance tuning,Business intelligence,Data management,Stored procedures,Coding,Debugging,Python,Consulting"
2024-01-23,Business Development Engineer, Mumbai (All Areas),Chemical Process Piping Pvt. Ltd,0.0,4.0,2.25,4.0,"Marketing,Sales And Marketing"
2024-01-23,Data Architect, Noida,Compunnel,0.0,12.0,15,30.0,"ETL,OLAP,SSAS,SSIS,Cube,OLTP,Data Architecture,SSRS,Bi"
2024-01-23,Manager – Regional Sales Development Manager,,unknown,,,,,"Sales Force Development,Sales Automation,Sales Intelligence,Business Analytics,Channel Development,Sales Force Automation,Sales Development"
2024-01-23,Senior Analyst," Kolkata, Mumbai, New Delhi, Hyderabad/Secunderabad, Pune, Chennai, Bangalore/Bengaluru",TELUS International,1.0,3.0,,,"Backend operations,business process outsourcing,Senior Analyst,Consumer electronics,Infrastructure,Agile,Transaction processing,BPO,Customer experience,Customer service"
2024-01-23,Engineer - EDGE AI Service, Hyderabad/Secunderabad,"Qualcomm Technologies, Inc",2.0,4.0,,,"Linux,Information security,Computer science,Android,C++,Cloud computing,Recruitment,Staffing,HTTP,Middleware"
2024-01-23,Senior Business Analyst- SAAS," Noida,Uttar Pradesh, Gurugram,Haryana, Delhi / NCR",Pitney Bowes (PBI),5.0,10.0,,,"Sprint,Backlog,Requirement Gathering,Business Analyst,SAAS"
2024-01-23,Data Governance-Principle Consultant-Evalueserve," Bengaluru,Karnataka",Evalueserve,0.0,20.0,,,"Master Data Management,Data Governance,Metadata,Data Management And Analysis,Data Profiling,EDC,Metadata Management,Informatica,Data Quality"
2024-01-23,Informatica IICS Developer, Hyderabad/Secunderabad,Technogen,5.0,8.0,8,18.0,"Reinsurance,Iics,Powercenter,Informatics"
2024-01-23,Spark Engineer," Mumbai, Pune",Hoonar Tekwurks Consulting,2.0,6.0,,,"Analytical skills,Architecture,SQL,business rules,Data extraction,spark,big data,Programming"
2024-01-23,Data Engineer, Bangalore/Bengaluru,ANZ,2.0,5.0,,,"Financial services,Automation,Business intelligence,Manager Quality Assurance,Manager Quality Control,Teradata,Career development,Oracle,Interpersonal skills,Recruitment"
2024-01-23,MicroStrategy developer," Hyderabad/ Secunderabad,Telangana",Technogen,6.0,8.0,12,17.0,"microstrategy,Dossier,sql,Schema"
