Date,Title,Location,Company,Min Exp,Max Exp,Min Salary,Max Salary,Skills
2024-01-27,Merchant Loan Sales Team Lead, Bengaluru,RapiPay Fintech,3.0,8.0,6,7.0,"Sales Review,Leadership Skills,Target Achievement,New Client Acquisition,Sales Planning,Revenue Generation,Team Handling,Sales Strategy,Sales Initiatives,Lead Generation,Target Planning,Performance Review,Management Reporting,Data Analysis"
2024-01-27,Job || Hiring For MNC || Growth & Strategy Research || AVP, Bengaluru,Business Consulting and IT Services,2.0,21.0,,,"Market Research,Insight Generation,Secondary Research,Business Research,Primary Research,Data Visualization,Data Analysis"
2024-01-27,Data Science-Data Designer,,unknown,,,,,"Research,solution development,design research,Data analysis,data science,educational qualification"
2024-01-27,SAP BTP Integration Suite-Application Developer,,unknown,,,,,"Data structures,deep learning,Neural networks,Agile methodology,SAP,Machine learning,Natural language processing,Python"
2024-01-27,Industry X Robotics-Application Developer,,unknown,,,,,"Scripting,Android,Version control,C++,3D modeling,Robotics,JIRA"
2024-01-27,Product Executive, Pune,Rayna Group,1.0,2.0,2.25,3.5,Communication Skills
2024-01-27,Data Science-Application Developer,,unknown,,,,,"application development,data science,design,educational qualification"
2024-01-27,GN – SONG – ACE – Amazon Connect – Consultant,,unknown,,,,,"Strategy consulting,Financial services,Asset management,Reinsurance,Operations,Data analysis,ACE,Machine learning,Client engagement"
2024-01-27,Machine Learning Operations-AI Platform Engineer,,unknown,,,,,"Packaging,deep learning,Neural networks,Training,Auditing,Natural language processing,Machine learning"
2024-01-27,Sr. AWS Data Engineer," Purna,Maharashtra",EXL Services,5.0,10.0,15,30.0,"Aws Cloudformation,Aws Lambda,Pyspark,stepfunctions,Amazon Redshift,Aws Glue,Python"
2024-01-27,Data Science Analytics Assoc Manager,,unknown,,,,,"advanced analytics,QlikView,Change management,Operations,Statistical modeling,analytics reporting,Machine learning,Python"
2024-01-27,Natural Language Processing (NLP)-AI Platform Engineer,,unknown,,,,,"deep learning,Backend,Front end,Neural networks,Data mining,Statistical modeling,Natural language processing,Coding,Python"
2024-01-27,"Freelance Developers- Java .Net, Testing, AI, DW, C++, SAP, Oracle etc", Delhi / NCR,Large Online Freelance Services Portal,3.0,8.0,,,"Backend Developer,Java,AI,Software Developer,software testing,C++,.Net,Tester,DW"
2024-01-27,Walk-In Drive For Non Voice process on 29th & 30th Jan @Salem," Salem,Tamil Nadu",Veetechnologies,,,,,"Typing Speed,Typing,Back Office,Data Entry,Data Entry Operation,Communication Skills,Typing Skills"
2024-01-27,Sr Manager Business Intelligence and Analytics : Leading Bank : Mum, Mumbai (All Areas),Leading Bank,6.0,9.0,12,16.0,"Business Intelligence,BFSI,analytics,Big data,Mumbai,Big Data Analytics,nbfC,Feature engineering,Bank,data modelling,Fintech,credit model"
2024-01-27,Senior Data Engineer," Bengaluru,Karnataka",Cimpress Technology,4.0,7.0,,,"Docker,Snowflake,SQL,DBT,AWS,terraform,Looker,Airflow,Databricks"
2024-01-27,React Native-Application Lead,,unknown,,,,,"HTML,Javascript,Android,Agile,GIT,devops"
2024-01-27,Job || Hiring For MNC || Song Research || AVP, Bengaluru,Business Consulting and IT Services ,2.0,21.0,,,"Consumer Insights,Thought Leadership,Market Research,Secondary Research,Business Research,Primary Research,Data Visualization,Data Analysis"
2024-01-27,Advanced Embedded System Engineering-Application Lead,,unknown,,,,,"android application development,AIDL,System engineering,Android,CAN,Linux kernel,C++,Kotlin,Communication protocols"
2024-01-27,S&C Global Network – AI – Conversational AI – Consultant,,unknown,,,,,"Python,data science,Machine learning,Programming,Networking"
2024-01-27,Analytics Specialist – Insights and Intelligence,,unknown,,,,,"Architecture,Sales operations,Python,Artificial Intelligence,Service management,Excel"
2024-01-27,Advanced Embedded System Engineering-Software Development Engineer,,unknown,,,,,"JIRA,Android,Bluetooth,SDK,Agile,MVVM,Test cases,Instrumentation,GIT,WiFi"
2024-01-27,Machine Learning-Application Developer,,unknown,,,,,"Hypothesis Testing,MySQL,advanced analytics,data science,Oracle,Machine learning,Python"
2024-01-27,Data Analysis & Interpretation-Application Developer,,unknown,,,,,"Datastage,Ab Initio,Data warehousing,SQL,SAP,Data analysis,Informatica,Python"
2024-01-27,S&C Global Network – AI â€“ Customer Analytics – Consultant,,unknown,,,,,"Project development,Performance improvement,Statistical modeling,customer analytics,Networking,Quality analysis"
2024-01-27,AVP Business Intelligence and Analytics : Leading Bank : Mumbai, Mumbai (All Areas),Leading Bank,9.0,12.0,18,25.0,"Business Intelligence,Financial,NBFC,Credit model,Mumbai,Big Data Analytics,Data Analytics,Data analysis,Bank,Data Modelling,Fintech,Feature Engineering,Analytics"
2024-01-27,Lead Data Engineer," Mumbai,Maharashtra, Pune,Maharashtra",Go Digital Technology,6.0,11.0,,,"Hadoop,Spark,Big Data,Pandas,Data Analysis,SQL,Pyspark,Kafka,Python,AWS"
2024-01-27,SAP Master Data Governance MDG Tool-Application Lead,,unknown,,,,,"Process design,Legal management,Data processing,SAP,Data analysis,Printing,data governance"
2024-01-27,Application Developer,,unknown,,,,,"continuous integration,Version control,spring boot,Technical documentation,GIT,Application development"
2024-01-27,GN – Strategy – MC – Insurance – 09,,unknown,,,,,"Claims,Automation,Cost reduction,Underwriting,digital transformation,Staffing,Client engagement"
2024-01-27,Trust & Safety New Associate,,unknown,,,,,"application development,Audit compliance,web technologies,Records management,technology operations,Operations,operations audit,strategy consulting,user experience"
2024-01-27,Business Analyst,,unknown,,,,,"Architecture,Investment banking,Data analysis,Business solutions,data visualization,Agile"
2024-01-27,Sr. Business Analyst, Pune,The Digital Group Infotech,8.0,12.0,,,"BRD,Business Analyst,SCRUM,Team foundation server,Use Cases,User Stories,HRMS,FRD,JIRA,MS Visio"
2024-01-27,Analytics Specialist – Data Management,,unknown,,,,,"Architecture,Database management system,Artificial Intelligence,Data management,orchestration"
2024-01-27,Senior Data Analyst," Mohali, Chandigarh",Vision Unlimited,1.0,6.0,3,6.0,"kpo,Data Analytics,Business Analytics,communication skills,Advanced Excel,Reporting,Data Analysis"
2024-01-27,Computer Vision-AI Platform Engineer,,unknown,,,,,"Open source,Data structures,Image processing,Technical architecture,Neural networks,Computer vision,Natural language processing,Pattern recognition,System software,Python"
2024-01-27,Walk in Fresher/Exp For Global MNC's For MIS /Executive / Analyst./Ops," Chikmagalur,Karnataka, Gudibanda,Karnataka, Bagepalli,Karnataka, Chintamani,Karnataka, Gauribidanur,Karnataka, Kadur,Karnataka, Chikkaballapura,Karnataka, Mudigere,Karnataka, Koppa,Karnataka",Wisdom Bridge Consultants,0.0,5.0,3.5,4.5,"Data Reporting,Dashboards,Mis Report Preparation,MIS Development,Advanced Excel,Reporting,Countif,HLOOKUP,Mis Analysis,MIS Preparation,MIS Generation,MIS,Pivot Table,VLOOKUP,SUMIF,MIS Operations,Conditional Formatting,MIS Updation,Formulas,MIS Reporting,Data Analysis"
2024-01-27,Advanced Embedded System Engineering-Software Development Engineer,,unknown,,,,,"Automotive,Test execution,System engineering,Software engineering,Defect logging,Automation testing,Automation tools,UDS,JIRA,Ethernet"
2024-01-27,Data Science Engineer,,unknown,,,,,"Microprocessors,Java,SQL,Semiconductor,data science,Software development,Programming,Python"
2024-01-27,Ui Software Developer," Hyderabad/ Secunderabad,Telangana",Changeleaders Consulting,9.0,14.0,15,27.5,"Angular,HtML,Ajax,Frontend,XML,React,Json,UI Developer"
2024-01-27,Media & Graphics Design Specialist,,unknown,,,,,"HTML,Automation,Javascript,adobe creative suite,Illustrator,Workflow,Graphics,Web designing"
2024-01-27,Advanced Embedded System Engineering-Application Lead,,unknown,,,,,"System engineering,Automation,Architectural design,automotive infotainment,Android,Embedded software,RFP,Electronics,Middleware"
2024-01-27,Process Analyst – Risk and Compliance,,unknown,,,,,"Financial services,Due diligence,Document review,Data analysis,Process operations,Anti money laundering,SAR"
2024-01-27,Flutter Developer, Chennai,K Ramanathan & Co,5.0,8.0,7,9.0,"IOS,Android,Mobile Application Development,Dart,Swift,Flutter"
2024-01-27,Manufacturing Science & Technologies, Malaysia,Biocon,2.0,18.0,,,"Global Trade,Sterile,Injectables,Regulatory,Data Analytics,Quality,Manufacturing Process,Research And Development,Aseptic Processing"
2024-01-27,GN – SONG – ACE – Amazon Connect – Analyst,,unknown,,,,,"Front end,Project delivery,Customer interaction,Cost reduction,Salesforce,CTI,Customer engagement,CRM,Customer service"
2024-01-27,Advanced Embedded System Engineering-Software Product Development Lead,,unknown,,,,,"Open source,android application development,Multithreading,JNI,Enterprise applications,Networking protocols,Sales process,Debugging"
2024-01-27,Data Analysis & Interpretation-Security Delivery Lead,,unknown,,,,,"SEC,Training,data privacy,Data analysis,global delivery,Security services,educational qualification"
2024-01-27,GN – SONG – ACE – Genesys – Manager,,unknown,,,,,"Strategy consulting,Financial services,Asset management,Reinsurance,Operations,Data analysis,Machine learning,Client engagement"
2024-01-27,Application Developer,,unknown,,,,,"application development,IOS,Spring,spring boot,educational qualification,apple"
2024-01-27,Natural Language Processing (NLP)-AI Platform Engineer,,unknown,,,,,"deep learning,Front end,Backend,Neural networks,Data mining,Statistical modeling,NLP,Coding,Natural language processing,Python"
2024-01-27,SAS Analytics-AI Platform Engineer,,unknown,,,,,"Neural networks,data manipulation,Macros,Logistics,model development,SAS Enterprise guide,Machine learning,Natural language processing,Python"
2024-01-27,Data Analyst - MMM," Chennai, Bengaluru",Changeleaders Consulting,6.0,11.0,15,25.0,"Data Analysis,MMM,Marketing Analytics,marketing mix model"
