Date,Title,Location,Company,Min Exp,Max Exp,Min Salary,Max Salary,Skills
2024-01-30,Associate Software Architect, Bangalore/Bengaluru,Spectro Analytical Labs,7.0,10.0,,,"XSLT,Automation,ERP,SQL,MS SQL,XML,Application support,WCF,microsoft,Troubleshooting"
2024-01-30,Sr Web Analytics Developer, Pune,Systems Plus Solutions Pvt Ltd,7.0,12.0,,,"Project management,SEO,Business intelligence,Manager Quality Assurance,Data mining,SQL,Data analysis,Business analysis,XML,MS Office"
2024-01-30,Learning & Dev Specialist II," Mumbai, Navi Mumbai",Here Technologies,5.0,8.0,,,"Manager Technology,Analytical,Data analysis,Stakeholder management,agile project management,Management systems,Data analytics,Infrastructure,Event marketing,Marketing campaigns"
2024-01-30,Senior Data Scientist, Chennai,Ignitho,4.0,8.0,,,"Data mining,SQL,SAGE,Data collection,Machine learning,big data,tableau,Python,AWS"
2024-01-30,Bilingual Data Analyst - Japanese/Mandarin," Gurugram,Haryana",S&P Global Market Intelligence,0.0,1.0,,,"SQL,Pathfinder,Mandarin,Written And Oral Communication,Japanese Language,Excel"
2024-01-30,Sr. Full Stack Developer iOS, Pune,Systems Plus Solutions Pvt Ltd,7.0,10.0,,,"application architecture,Testing,Javascript,ios development,Workflow,Web technologies,Mutual funds,GIT,Process improvement,AWS"
2024-01-30,Ai Ml Engineer," Pune,Maharashtra, Chennai, Bengaluru",Wipro,4.0,8.0,,,"Pandas,Numpy,Statistics,Machine Learning,Python"
2024-01-30,iOS Developer," Ahmedabad, Coimbatore,Tamil Nadu",BriskWin IT (BWIT),4.0,9.0,4,9.0,"Ios Development,rest api,Objective C,Design Patterns,Swift"
2024-01-30,Management Trainee,,unknown,,,,,"Customer Service,BPO,Communication Skills,English"
2024-01-30,Data Engineer, Pune,Systems Plus Solutions Pvt Ltd,3.0,5.0,,,"Data processing,Automation,JSON,Maven,Teradata,Scrum,Oracle,XML,Scheduling,Python"
2024-01-30,Senior Software Engineer - Android," Bengaluru,Karnataka",Confidential,4.0,6.0,,,"React Native,develop,Android,kotlin"
2024-01-30,Data Analyst / Sr. Data Analyst," Gurgaon/ Gurugram,Haryana",Airtel,1.0,6.0,,,"analytics,tableau,data analysis,fintech,python,data extraction"
2024-01-30,"Senior Manager, Data Risk and Governance"," Chennai, Bengaluru",Standard Chartered,8.0,12.0,,,"Data Security,Data Governance,Data Management,Data Compliance,Risk Management,Data Privacy,Data Quality"
2024-01-30,Senior Ios Developer," Navi Mumbai,Maharashtra, Pune,Maharashtra, Mumbai (All Areas)",Quantsapp,4.0,6.0,7,12.0,"Ios Development,Cocoapods,Objective C,Swift,Third Party Api,Cocoa Touch,Google Api"
2024-01-30,Senior Analyst - Pricing Analytics, Hyderabad/Secunderabad,Sanofi,2.0,5.0,,,"Project management,Analytical,SAS,Business analytics,SQL,Supply chain,Operational risk,Life sciences,Project planning,CRM"
2024-01-30,Manual Testing with Airline Domain," Kochi,Kerala",Tata Consultancy Services (TCS),6.0,10.0,12,20.0,"Airlines,Azure App Service,Agile Methodology,Manual Testing,JIRA"
2024-01-30,Data Analyst, Noida,Sumo Logic,1.0,3.0,,,"Linux,Automation,Enterprise applications,Salesforce,Cloud,SQL,Data analytics,Data Analyst,Shell scripting,Python"
2024-01-30,Senior Data Researcher," Kolkata, Mumbai, New Delhi, Hyderabad/Secunderabad, Pune, Chennai, Bangalore/Bengaluru",Appsierra Solutions,3.0,5.0,,,"Hypothesis Testing,metadata,SQL,Data analysis,Predictive modeling,data integrity,Regression analysis,Data collection,Python"
2024-01-30,Business Analyst," Mumbai Suburban,Maharashtra",Sapphire Foods,0.0,20.0,10,20.0,"Business Process Modeling,Process Modeling,Stakeholder Analysis,Business Analytics,Cost Benefit Analysis,Analytical Skills,Budgeting And Forecasting"
2024-01-30,Associate Software Architect, Bangalore/Bengaluru,Spectro Analytical Labs,7.0,10.0,,,"XSLT,Automation,ERP,SQL,MS SQL,XML,Application support,WCF,microsoft,Troubleshooting"
2024-01-30,Data Analyst, Bangalore/Bengaluru,Sumo Logic,1.0,3.0,,,"Linux,Automation,Enterprise applications,Salesforce,Cloud,SQL,Data analytics,Data Analyst,Shell scripting,Python"
2024-01-30,Machine Learning Engineer," Kolkata, Mumbai, New Delhi, Hyderabad/Secunderabad, Pune, Chennai, Bangalore/Bengaluru",Appsierra Solutions,3.0,6.0,,,"Open source,Python,Artificial Intelligence,Data mining,Continuous improvement,data science,Deployment,Machine learning,SCALA"
2024-01-30,Data and Analytics Associate," Chennai,Tamil Nadu",Saint Gobain,,,,,"Power Bi Dashboards,Excel,SQL,Data Visualization,Python,Data Analysis"
2024-01-30,Gcp Data Engineer," Kolkata, Bangalore/Bengaluru, Delhi / NCR",PwC Service Delivery Center,4.0,7.0,,,"SQL,GCP Data Engineer,Python"
2024-01-30,Urgent Opening For Senior Data Scientist, Chennai,Colan Infotech,5.0,8.0,,,"Deep Learning,Opencv,Machine Learning Algorithms,Natural Language Processing,Predictive Modeling"
2024-01-30,Business Analyst, Ahmedabad,Brainvire Infotech,3.0,5.0,,,"Testing,Business Analyst,Manager Quality Assurance,Business process modeling,Continuous improvement,Process management,Risk assessment,User acceptance testing,Process improvement,Solution design"
2024-01-30,Principal Data Analyst," Gurgaon/ Gurugram,Haryana",Airtel,0.0,16.0,,,"Product Analyst,SQL,Data Analyst,Analytics,Python"
2024-01-30,"Senior Data Analytics Administrator, Support Operations", Mumbai,QAD,5.0,8.0,,,"Project management,Analytical,Customer support,Information technology,Data management,Business analytics,Data analysis,Usage,Intellectual property,Customer service"
2024-01-30,Sr iOS Developer / iOS Developer (Mumbai & Gurgaon (Hybrid Module)," Gurgaon/ Gurugram,Haryana, Mumbai (All Areas)",Mxp Media India,1.0,5.0,30,45.0,"Uikit,AVKit,ios framework,Ios Development,ios,multithreading,Swift Ui"
2024-01-30,Sr. Full Stack Developer Android, Pune,Systems Plus Solutions Pvt Ltd,7.0,10.0,,,"application architecture,Testing,Javascript,ios development,Workflow,Web technologies,Mutual funds,GIT,Process improvement,AWS"
2024-01-30,Analyst – UNSPSC,,unknown,,,,,"Java,HTML,SAP Apps,PowerBi,Powerapps,Ariba Analysis,Power Automate,JavaScript,Customer management,Ajax,ADE,PowerFlow,Jquery,Python"
2024-01-30,Manual Testing with Airline Domain," Kochi,Kerala",Tata Consultancy Services (TCS),6.0,10.0,12,20.0,"Airlines,Azure App Service,Agile Methodology,Manual Testing,JIRA"
2024-01-30,Data Analyst, Bangalore/Bengaluru,Saastargo Technologies,1.0,4.0,,,"Google Analytics,Data Analyst,Digital marketing"
2024-01-30,Data Engineer, Pune,Systems Plus Solutions Pvt Ltd,5.0,7.0,,,"T-SQL,Computer science,SSIS,Data warehousing,SQL coding,power bi,Enterprise integration,SQL Server integration services,Troubleshooting,Analytics"
2024-01-30,Artificial Intelligence Specialist," Kolkata, Mumbai, New Delhi, Hyderabad/Secunderabad, Pune, Chennai, Bangalore/Bengaluru",Appsierra Solutions,1.0,4.0,,,"Research,Project delivery,Artificial Intelligence,Computer vision,Agile,Machine learning,GCP,Natural language processing,Python"
2024-01-30,Helpdesk Engineer," Navi Mumbai,Maharashtra, Mumbai (All Areas)",Softcell Technologies,1.0,3.0,,,"L2,L1,Routing,Windows Troubleshooting,Mac Support"
2024-01-30,Workforce Planning Analyst, Gurgaon/Gurugram,Optum,3.0,5.0,,,"VBA,WFM,Workforce Planning,data structures,Advanced Excel"
2024-01-30,Business Analyst, Mumbai (All Areas),HealthIndia Insurance TPA Services,5.0,7.0,3,5.0,"CSV conversion,Java,Front End,Node.Js,Power Bi,IOS,Business Analyst,Data Mapping,Android,Ui/Ux,excel export,Internet,Seiling,sql,window"
2024-01-30,"Testing Analyst, AVP", Gurgaon/Gurugram,NatWest Group,0.0,20.0,,,"Sanity testing,Agile methodology,Test strategy,Functional testing,Data analysis,System integration,Workflow,data integrity,Regression testing,Penetration"
2024-01-30,"Value Architect, Sr. Consultant", Hyderabad/Secunderabad,Infor,2.0,3.0,,,"Presales,Front end,Due diligence,Cloud,Business analysis,data science,Service sales,digital transformation,Solution consulting,Cloud Applications"
2024-01-30,Product Owner/Agile Coach," Hyderabad/Secunderabad, Gurgaon/Gurugram",Osttra,5.0,10.0,,,"Product management,Data analysis,Risk management,DTS,Supply chain,Agile,HTTP,JIRA,Analytics"
2024-01-30,ANDROID DEVELOPER, Surat,PAR Solution,1.0,4.0,,,"JSON,Android,Maven,SQL,MVC,XML,Analytics,Monitoring,Graphics,Networking"
2024-01-30,Branch Marketing Manager," Nagpur,Maharashtra, Ahmedabad, Chennai",People Pro Consulting,3.0,8.0,10,20.0,"Atl Btl,Retail Marketing,Vendor Management,Visual Merchandising,Sellout operation,Trade Marketing"
2024-01-30,Adobe Analytics Lead, Bangalore/Bengaluru,Capgemini,9.0,12.0,,,"CSS,HTML,Google analytics,JavaScript,Adobe Analytics,Web analytics"
2024-01-30,MIS Assistant Manager," Agra,Uttar Pradesh",Ashok Auto Sales,1.0,3.0,1.75,2.5,"MIS Preparation,MIS Reporting,Data Management,MIS Development,MIS Operations,Advanced Excel,Management Information System"
2024-01-30,Web/Backend QA Architect, Bangalore/Bengaluru,Philips,3.0,13.0,,,"Automation,Healthcare,Android,Maven,Selenium,Configuration management,Application support,Monitoring,JIRA,SDLC"
2024-01-30,Hiring For Field Sales in Pharma Company," Kolkata,West Bengal, Ganjam,Odisha, Patna,Bihar",Teamlease Services Limited,1.0,6.0,2,3.25,"Pharmaceutical Sales,Pharma Selling,Pharma Marketing,Territory Sales Management"
2024-01-30,Marketing Analyst - Lead Generation, Kolkata,Web Spiders,0.0,1.0,,,"Project management,IT services,Social media,Internship,Salesforce,SQL,Data analysis,SAN,Wellness,Market research"
2024-01-30,SQL Data Engineer, Bangalore/Bengaluru,CSC,3.0,8.0,,,"Data modeling,Data structures,Information technology,Performance tuning,SSIS,microsoft,Test cases,Production support,Analytics"
2024-01-30,Data Analytics Engineer," Chennai,Tamil Nadu",flexAbility HR Solutions,5.0,10.0,15,22.5,"Power Bi,Data Analytics,Sql,GCP,Data Modeling"
2024-01-30,Data Analyst, Pune,Smart Ship Hub,3.0,5.0,,,"Analytical,Business intelligence,Python,data integrity,Data analysis,Schema,Data Analyst,Monitoring,Excel"
2024-01-30,Marketing Executive," North Goa,Goa",Evam Tech Labs,0.0,3.0,,,"Field Marketing,Market Analysis,Market Survey,marketing"
2024-01-30,Sr Associate Data Analytics Lead, Bangalore/Bengaluru,Smashfly,4.0,8.0,,,"Data modeling,Linux,Performance tuning,SQL database,Developer,Unix,spark,Team management,Python,AWS"
2024-01-30,Data Engineer III, Bangalore/Bengaluru,Sixt Research And Development,6.0,9.0,,,"Apache,Automation,Distribution system,Python,Data management,SQL,Agile,Machine learning,Analytics"
2024-01-30,Supply Chain Analytics, Bangalore/ Bengaluru,Axtria,6.0,10.0,12,20.0,"Inventory Optimization,Supply Chain Operations,Analytics Reporting,Analytics Tool,Demand Forecasting,Supply Chain,Inventory Planning,Planogram,Supply Chain Planning,Demand Planning,Demand Analysis"
2024-01-30,Payroll Associate II, Noida,UKG,2.0,5.0,,,"Workforce management,Payroll process,Data analysis,Customer service,Payroll Compliance"
2024-01-30,H1B USA Job - IT Consultants For current year H1B Quota-MJ1, USA,menschForce LLC,0.0,20.0,1,,"Anayst,sap,J2EE,Sharepoint,DevOps,Python,Project management,Social Media,h1b,PM,Developer,Deep tech,QA Testing,Blockchain,Systems Analysts,.NET,Artificial Intelligence,BA,Database,Data Science,EA,greencard,architect,java,automation,networking,Programming,Process Management"
2024-01-30,Engineering Manager, Bangalore/Bengaluru,Ascendion Engineering,5.0,7.0,,,"Technical Lead,Solution architecture,Architecture,Architect,Cloud,data science,Senior Analyst,RFPS,Data architecture,Customer engagement"
2024-01-30,Associate Director - Account Management," Noida,Uttar Pradesh, New Delhi,Delhi, Delhi / NCR",Financial technology company ,0.0,18.0,,,"Hunting,Corporate Sales,Supply Chain Finance,Business Development,Wholesale Banking,Large corporate,Working Capital,assest"
2024-01-30,Financial Analyst, Roorkee,Leading Client,4.0,8.0,,,"financial reporting,Forecasting,Budgeting,Financial statements,data Analysis,financial planning,Financial Analysis"
2024-01-30,Business Analyst III (T), Hyderabad/Secunderabad,Realpage,5.0,8.0,,,"Project management,Product testing,Analytical,User interface designing,Business Analyst,Time management,Management,Technical writing,Process improvement,Troubleshooting"
2024-01-30,Manager Etail Lead - Western Digital, New Delhi,Western Digital,8.0,10.0,,,"Social media,Analytical,SEO,E-commerce,consumer goods,Data analysis,Email marketing,Online marketing,Strategic partnerships,Analytics"
2024-01-30,Marketing Analyst," Mumbai Suburban,Maharashtra",Zell Education,1.0,4.0,3.5,4.0,"Power Bi,Data Cleansing,Tableau,Dashboards,Data Validation,Data Visualization,Advanced Excel"
2024-01-30,Associate Principal MLOps Engineer, Bangalore/Bengaluru,Dyson,7.0,12.0,,,"Open source,Automation,Computer science,Python,Data management,Analytics,Shell scripting,Monitoring,Troubleshooting,Networking"
2024-01-30,Data Analyst," Hyderabad,Telangana",Lloyds Technology Center,5.0,10.0,,,"Java,Go,SQL,SCALA,Golang,Python"
2024-01-30,Walk-in Drive For Database Developer – III @ 3rd Feb,,unknown,,,,,"Data Integration,Data Migration,SQL,Database Development,Alteryx,Scripting Languages,Oracle,Data Conversion,Python"
2024-01-30,Quality Assurance & Regulatory Affairs Executive, Chennai,Cellbios Healthcare And Lifesciences,2.0,4.0,,,"Failure analysis,Manager Quality Assurance,Data analysis,Medical devices,Executive Regulatory Affairs,Risk assessment,Risk management,Data extraction,biomedical,Regulatory affairs"
2024-01-30,React Native Developer, Bengaluru,Optimum Solutions,5.0,8.0,,,"React Native,Javascript,Spring Boot,MVC,MVVM,SQL Database"
2024-01-30,"Data Engineer - SQL/PLSQL, ETL"," Mumbai, Delhi / NCR, Bangalore/Bengaluru",Digiai Solutions,5.0,7.0,,,"Datastage,ETL,Snowflake,SQL Server,PLSQL,Snaplogic,Oracle,Informatica"
2024-01-30,Refund Disputes - Process Associate, Mumbai (All Areas),Itsacheckmatecom Services India,0.0,1.0,3,3.5,"Dispute Resolution,Chargeback,Third Party,Refunds"
2024-01-30,Hiring For Field Sales in Pharma Company," Kolkata,West Bengal, Ganjam,Odisha, Patna,Bihar",Teamlease Services Limited,1.0,6.0,2,3.25,"Pharmaceutical Sales,Pharma Selling,Pharma Marketing,Territory Sales Management"
2024-01-30,System Analyst - Finance," Hyderabad,Telangana",Criticalriver,6.0,10.0,9,16.0,"SQL,JIRA,Excel,Data Analysis"
2024-01-30,"Analyst III, Global GBS - Analytics COE-1", Ahmedabad,Heinz India,3.0,5.0,,,"Project management,Change management,Continuous improvement,SQL,data cleansing,Agile,Business services,Python,FMCG"
2024-01-30,Digital Marketing," Chennai,Tamil Nadu",Valor Paytech India,3.0,5.0,,,"SEO,Google AdWords,SEM,smm,SMO,Campaigns"
2024-01-30,Android Developer - SDK/Java, Noida,Blacklight Studio Works,2.0,4.0,,,"Git,Java,Android Studio,Android,SDK,Mobile App Designing"
2024-01-30,MBA Graduates For Retail Industry,,unknown,,,,,"Communication Skills,Presentation Skills,Interpersonal Skills"
2024-01-30,Hiring For SQL Developer+ Power Bi - TEAM LEAD - Gurgaon," Gurugram,Haryana",Mascot E-services,8.0,10.0,12,22.0,"SQL Server Development,Power Bi,SQL Server,SQL Development,SSIS,SQL,SQL Server Reporting,PL SQL,SQL Server Analysis,SSRS,SQL Database"
2024-01-30,Business Analyst, Gurgaon/Gurugram,Mancer Consulting Services Pvt. Ltd.    ,4.0,7.0,,,"Agile Methodology,Business Strategy,SQL"
2024-01-30,Lead Data Scientist, Bangalore/Bengaluru,Smiths,0.0,12.0,,,"Data modeling,Data structures,application architecture,Open source,MATLAB,Solution architecture,Machine learning,Monitoring,Python,Customer service"
2024-01-30,"Director, Data Engineering",,unknown,,,,,"Open source,Cloud Computing,Data Engineering,Google Analytics,ETL,data technologies,SQL,Data Management,agile development,Data architecture,data security,CRM"
2024-01-30,Business Analyst - Workday HCM, Gurgaon/Gurugram,Srijan,3.0,5.0,,,"Healthcare,Change management,Enterprise applications,Business Analyst,Agile methodology,ERP,Counselling,Data analysis,JIRA,SDLC"
2024-01-30,Faculty of AI/Theory of computation/Cloud Computing, Bhopal,Sage University,6.0,8.0,,,"Analytical,Research,Python,Android,cyber security,Publishing,Interpersonal skills,Cloud computing,Teaching,Networking"
2024-01-30,Sr. iOS Developer, Hyderabad/Secunderabad,Nisum,4.0,7.0,,,"Diversity and Inclusion,Team building,Animation,IOS,Computer science,Performance tuning,Medical insurance,digital strategy,GIT,Analytics"
2024-01-30,Trainee Engineer - Python, Bangalore/Bengaluru,Majorel,0.0,1.0,,,"Git,MySQL,NoSQL databases,Data science,unit testing,pySpark,debugging,MongoDB,Web service,Data structure,Apache Spark,OOPS,Python"
2024-01-30,Data Science Engineer, Pune,Smart Ship Hub,1.0,4.0,,,"SAS,Python,Data mining,SQL,C++,data science,Scheduling,Maritime,Programming,Analytics"
2024-01-30,Publisher Growth Manager," Noida,Uttar Pradesh",Jubna,6.0,11.0,,,"Links with international Publishers,SSP,DSP,Creative Thinker,Programmatic Buying,Knowledge of Advertising networks and Publishers"
2024-01-30,Procurement Manager (BOM) _ Night Shift," Coimbatore,Tamil Nadu",Vserve,4.0,9.0,4.75,8.0,"Global Procurement,Raw Material,Procurement Planning,Ariba,Ariba Sourcing,ERP,SAP,Coimbatore,Global Sourcing,Raw Material Procurement,BOM,Bill of Material,Supply Chain Development"
2024-01-30,"Business Operations Analyst, Processor (QTL)", Bangalore/Bengaluru,"Qualcomm Technologies, Inc",0.0,2.0,,,"Business operations,Data processing,Analytical,Advanced Excel,Business analytics,Data analysis,Coding,Staffing,Market research,Python"
2024-01-30,Remote Office Assistant," Bangalore/Bengaluru, Delhi / NCR, Mumbai (All Areas)",Coalition Technologies,1.0,6.0,,,"Office Coordination,Office Administration,Office Management,data entry,Remote Support,book keeping,Excel"
2024-01-30,Data Scientist," Gurugram,Haryana",Innova AM Tech,6.0,11.0,15,22.5,"Hadoop,Big Data,Data Science,Algorithms,Python"
2024-01-30,Data Science Classroom Faculty, Hyderabad/Secunderabad,NareshIT,5.0,10.0,,,"Hadoop,Deep Learning,Python,Machine learning,Statistics,training,Data Science trainer,Course modules design,R Programming"
2024-01-30,Cloud Sales (Direct Sales), New Delhi,PC Solutions,5.0,10.0,,,"Software Sales,Enterprise sales,Azure Sales,Software Solution Sales,IT Infra sales,Cloud sales,IT Solution Sales,direct sales,AWS Sales"
2024-01-30,AGM (Sales) – FMCG / Personal Care / Cosmetics – Bengaluru – 12+ Years,,unknown,,,,,"Zonal Sales,Modern Trade,Sales,General Trade,FMCG Sales,Regional Sales,Sales development,Trade Marketing"
2024-01-30,Generative AI / ML Engineer," Chennai,Tamil Nadu",Barrla Systems,0.0,3.0,,,"Neural Networks,Natural Language Processing,Bert,CNNs,Machine Learning,Python"
2024-01-30,Software Engineer - Android, Noida,Equal Infotech,4.0,6.0,,,"Good Communication Skills ,Android"
2024-01-30,Android Developer, Chennai,BharatMatrimony,2.0,4.0,,,"Open source,Mobile development,Backend,Retail outlets,Android,Sensors,Publishing,Android SDK,Billing,GIT"
2024-01-30,MIS Assistant Manager," Agra,Uttar Pradesh",Ashok Auto Sales,1.0,3.0,1.75,2.5,"MIS Preparation,MIS Reporting,Data Management,MIS Development,MIS Operations,Advanced Excel,Management Information System"
2024-01-30,Procurement Manager (BOM) _ Night Shift," Coimbatore,Tamil Nadu",Vserve,4.0,9.0,4.75,8.0,"Global Procurement,Raw Material,Procurement Planning,Ariba,Ariba Sourcing,ERP,SAP,Coimbatore,Global Sourcing,Raw Material Procurement,BOM,Bill of Material,Supply Chain Development"
2024-01-30,Azure Data Architect," Pune,Maharashtra, Bengaluru,Karnataka, Mumbai (All Areas)",Fifthgen Tech Solution,8.0,12.0,18,32.5,"azure data factory,Azure synapse analytics,azure architect,Azure Databricks"
2024-01-30,Data Modeler, Noida,Innovaccer,2.0,4.0,,,"Data structures,US healthcare,Stored procedures,OLTP,Database,MS SQL,Schema,Health insurance,Troubleshooting,Analytics"
2024-01-30,Architect Big Data (Digital Natives / Enterprise), New Delhi,Databricks,5.0,11.0,,,"Presales,SAN,Wellness,Medical insurance,Data analytics,cassandra,GCP,big data,Sales process,Consulting"
2024-01-30,Team Lead/ Manager Yardi Specialist, Bangalore/Bengaluru,Mancer Consulting Services,4.0,8.0,,,"Yardi,Real Estate,Investment Management,SQL"
2024-01-30,Data Engineer," Vijayawada,Andhra Pradesh, Hyderabad,Telangana, Ahmedabad,Gujarat",Anblicks Solutions,5.0,10.0,,,"Pyspark,SQL,Data Bricks"
2024-01-30,Business Analyst- 99 Acres.com," Noida,Uttar Pradesh",Info Edge,1.0,3.0,,,"Ab Testing,Python,SQL,Tableau"
2024-01-30,MIS Executive," Mumbai, Mumbai Suburban, Goregaon West",Nextgen Fibres,5.0,7.0,2.25,4.75,"HLOOKUP,Excel Sheet,Formulas,Pivot Table,VLOOKUP,Google Sheets,Data Studio,SUMIF,Google Sites,advance excel,Google Apps Script"
2024-01-30,Data Engineer, Bangalore/Bengaluru,Docusign,5.0,7.0,,,"Data modeling,MySQL,OLAP,JSON,SSIS,Teradata,Scrum,Agile,JIRA,Python"
2024-01-30,Refund Disputes - Process Associate, Mumbai (All Areas),Itsacheckmatecom Services India,0.0,1.0,3,3.5,"Dispute Resolution,Chargeback,Third Party,Refunds"
2024-01-30,ARC Analyst, Pune,BP INCORPORATE INTERNATIONAL.,3.0,5.0,,,"Assurance,Operational excellence,Analytical,Automation,General accounting,Business process improvement,SAP,Data analysis,Analytics,Customer service"
2024-01-30,SAP Functional Consultant," Hyderabad/Secunderabad, Telangana",Zettamine Labs,4.0,9.0,,,"application development,data modeling,technical documentation,sap bw,technical support,SAP,data analysis,sap functional consultancy,troubleshooting"
2024-01-30,Data Modeler, Noida,Innovaccer,2.0,4.0,,,"Data structures,US healthcare,Stored procedures,OLTP,Database,MS SQL,Schema,Health insurance,Troubleshooting,Analytics"
2024-01-30,Principal Data Analytics Engineer, Hyderabad/Secunderabad,Providence College Of Engineering,0.0,12.0,,,"Project management,Analytical,Product management,Computer science,Healthcare,Continuous improvement,Data analysis,Predictive modeling,Machine learning,Python"
2024-01-30,"Big Data Developer with JAVA, GCP", Bengaluru,IntraEdge Technology,5.0,8.0,,,"Java,Hadoop/HDFS,Docker,REST Web Services,Big Query,RDBMS,GCP,Web Services"
2024-01-30,"Lead Analyst, Customer Insights Market Research/Intelligence", Gurgaon/Gurugram,Sgtc India,4.0,6.0,,,"Project management,Market intelligence,Competitive intelligence,Subject Matter Expert,Business intelligence,Share market,Business analytics,International marketing,Data collection,Market research"
2024-01-30,Mobile Application Developer, Mumbai (All Areas),Suvidh Commodities E Com,1.0,2.0,,,"MongoDB,React.Js,Dart,Firebase,Flutter"
2024-01-30,O2C Automation SME, Gurgaon/Gurugram,Ericsson,6.0,9.0,,,"Variance analysis,Analytical,Telecom,Financial analysis,Automation,SQL,Data collection,Forecasting,Analytics,SAP ERP"
2024-01-30,CUSTOMER EXCELLENCE MANAGER, Mumbai,Puretech Internet Pvt. Ltd.,5.0,10.0,,,"Analytical,Google Analytics,Campaign planning,Data analysis,Interpersonal skills,Digital marketing,digital advertising,Finance,Campaign management,Client relationship management"
2024-01-30,AI Developer, REMOTE,TechUp Labs,3.0,5.0,,,"Open source,Project management,PDF,Data analysis,Cloud computing,github,Machine learning,data visualization,System architecture,Python"
2024-01-30,Business Analyst (Guidewire) – Insurance Consulting – Gurgaon (5+ Yrs),,unknown,,,,,"Business Analysis,Guidewire Claim Center,Requirement Analysis,Guidewire"
2024-01-30,Director Projects, Delhi / NCR,Axtria,4.0,20.0,35,90.0,"Delivery Management,Etl Process,Pharmaceutical,Project Management,Life Sciences,Client Management"
2024-01-30,Data Architect, Hyderabad/Secunderabad,Genzeon Corporation,5.0,16.0,,,Data Architect
2024-01-30,ESG Auditor, Chennai,Olam International,6.0,8.0,,,"Business administration,Stakeholder Engagement,Accountancy,Data analysis,Risk assessment,Auditing,Report writing,Management,CMA,Consulting"
2024-01-30,Business Analyst," Bangalore Rural,Karnataka",Systechcorp Inc,2.0,4.0,,,"Global Partner Sales Operations,APAC,customer satisfaction,stakeholders,GPS"
2024-01-30,Flutter Developer, Hyderabad/Secunderabad,Autocal,3.0,5.0,,,"Webpack,Material Design,HTML,IOS,TypeScript,Mobile Programming,Android,Test Driven development,CSS3,Flutter framework,SASS,Enterprise Mobile Device Management"
2024-01-30,Payroll Associate II (EMEA Payroll), Noida,UKG,2.0,5.0,,,"Payroll Associate,Customer service,Data analysis,Payroll,Payroll Compliance"
2024-01-30,Principal Datawarehouse Engineer, Chennai,Learnship Globalenglish,0.0,20.0,,,"Product management,OLAP,Business intelligence,SSIS,Data warehousing,Data analysis,Agile,SSRS,System architecture,microsoft"
2024-01-30,Supply Chain Analytics, Gurgaon/ Gurugram,Axtria,6.0,10.0,12,20.0,"Inventory Optimization,Supply Chain Operations,Analytics Reporting,Analytics Tool,Demand Forecasting,Supply Chain,Inventory Planning,Planogram,Supply Chain Planning,Demand Planning,Demand Analysis"
2024-01-30,Sales Coordinator/ MIS  Executive - ROM," Aurangabad,Maharashtra",Airtel,2.0,7.0,2,4.0,"HLOOKUP,Data Management,VLOOKUP,Formulas,Data Validation,Advanced Excel,Pivot"
2024-01-30,Android Kotlin Developer, Kochi/Cochin,GVR Business Transforms,1.0,2.0,,,"mobile architecture,Backend,IOS,JSON,ios development,Android,Version control,GIT,Debugging"
2024-01-30,Helpdesk Engineer," Navi Mumbai,Maharashtra, Mumbai (All Areas)",Softcell Technologies,1.0,3.0,,,"L2,L1,Routing,Windows Troubleshooting,Mac Support"
