Date,Title,Location,Company,Min Exp,Max Exp,Min Salary,Max Salary,Skills
2024-07-01,Lead Data Engineer, Hyderabad/Secunderabad,Providence College Of Engineering,7.0,10.0,,,"Administration,Product management,Computer science,Healthcare,Service engineering,digital transformation,Machine learning,Debugging,Analytics,Application development"
2024-07-01,Lead Data Scientist," Mumbai, Hyderabad, Pune",Cornerstone,6.0,9.0,,,"Natural Language Processing,Artificial Intelligence,Machine Learning"
2024-07-01,Data Quality Analyst," Chennai, Bangalore/Bengaluru",Reed Elsevier,3.0,6.0,,,"Analytical skills,Healthcare,Quality engineering,Python,SQL,Data analysis,Data Quality Analyst,big data,Programming,Analytics"
2024-07-01,Flutter developer (Flutter SDK iOS and android app develo) in Dubai, Dubai,Emirates Technology Solutions Llc,7.0,12.0,25,30.0,"SDK,BTECH,flutter"
2024-07-01,Senior Business Analyst with Reconciliation/ TLM Experience," Hyderabad,Telangana, Pune,Maharashtra, Chennai",Atyeti,6.0,11.0,,,"Reconciliation,Business Analysis,SQL"
2024-07-01,Assistant Manager - Business Analyst, Bangalore/Bengaluru,FIS,3.0,5.0,,,"Administration,Process optimization,Automation,MIS,Business Analyst,Fund accounting,Asset management,Data management,Operations,Process migration"
2024-07-01,Data Operations Manager, Pune,Entytle,7.0,12.0,,,"Data modeling,Release management,Automation,Performance tuning,Python,Data management,SQL,Data analysis,Cloud computing,Analytics"
2024-07-01,Financial Analyst, Hyderabad/Secunderabad,Knoah Solutions Pvt Ltd,2.0,3.0,,,"Business operations,Financial analysis,Automation,Financial Analyst,Data management,Data analysis,Reporting tools,data visualization,Customer experience management,Customer service"
2024-07-01,Azure Data Engineer (Only Noida loaction)," Noida,Uttar Pradesh",Tech Mahindra,4.0,9.0,9,18.0,"Adls Gen2,Ci/Cd,ETL,SQL,Azure Synapse,Azure Data Factory,Azure Databricks"
2024-07-01,Data Science Engineer," Chennai,Tamil Nadu",Lapiz,1.0,3.0,,,"Deep Learning,Scikit-Learn,Team Leading,TL,Team Management,Data Visualization,Machine Learning,Python Framework,Tensorflow"
2024-07-01,Data Quality Lead," Chennai, Bangalore/Bengaluru",Reed Elsevier,5.0,8.0,,,"Healthcare,Quality engineering,Python,Data quality,data science,Quality Lead,Agile,Machine learning,big data,Analytics"
2024-07-01,Product Data Manager," Bengaluru,Karnataka",Smartedge It Services,4.0,9.0,10,12.0,"Product Data Management,Product Life Cycle Management,Bill Of Materials,Engineering Change Management,Bom Management,Bom"
2024-07-01,Business Analyst, Navi Mumbai,Leading Client,4.0,9.0,,,"Project management,Functional specification,Test Case,Requirement Gathering,STLC,Business analysis,Agile Methodology,project coordination,SDLC"
2024-07-01,Excellent Opportunity - Data Analyst - Pune," Pune,Maharashtra",Emcure,2.0,4.0,,,"analytics,excel,data analysis,power bi,Advanced Excel,tableau"
2024-07-01,Business Analyst, Bengaluru,i exceed,8.0,10.0,,,"Business Analyst,Retail Banking,Trade Finance,Corporate Banking"
2024-07-01,Sr. Assoc-Data Analytics, Hyderabad/Secunderabad,Sutherland Global Services Inc,2.0,5.0,,,"Analytical,SAS,SQL,data science,text analytics,Data analytics,Machine learning,Statistics,Programming,Python"
2024-07-01,Business Analyst, Nagpur,Technobases Web Services,1.0,6.0,,,"Testing,MIN,Analytical skills,Computer science,Business Analyst,PDF,Operations,Web technologies,Usage"
2024-07-01,Customer Data Reporting Specialist, remote,Cambium Learning Group,1.0,3.0,,,"Project management,Automation,microsoft,Data analysis,data science,Interpersonal skills,Business statistics,power bi,data visualization,data reporting"
2024-07-01,MIS Analyst - E-commerce," Bangalore Rural,Karnataka",cult fit,3.0,7.0,3,5.0,"Inventory Management,Market Place,E-commerce,Claims Management,Return policy"
2024-07-01,Data Engineer," Pune, Chennai",Smartek21.com,4.0,7.0,,,"IT services,MySQL,Data processing,Business strategy,Data management,Data quality,SQL,Mentor,Analytics,Consulting"
2024-07-01,Treasury - Senior analyst, Bangalore/Bengaluru,Upfield,4.0,9.0,,,"Diversity and Inclusion,Accounting,Senior Analyst,Recruitment,Customer service"
2024-07-01,Software Engineer Android Developer," New Delhi,Delhi, Delhi / NCR",OnionDev,2.0,4.0,,,"Java,Mobile App Designing,Android"
2024-07-01,Senior Analyst- Consumer Insights-RMS/POS Data, Mumbai,Confidential Search,5.0,10.0,,,"RMS,Consumer Insights Analyst,CMI,BTL Analytics,POS,team management,data analysis"
2024-07-01,Data Solutions Engineer," Hyderabad/Secunderabad, Chennai, Bangalore/Bengaluru",Leading Client,3.0,5.0,,,"Hadoop,Business Intelligence,HDFS,Spark,SQL,data management,PostgreSQL,Data Modeling,Data engineering"
2024-07-01,Data Analyst + BI," Hyderabad,Telangana",Technogen.Inc,6.0,8.0,,,"etl,Data analyst,Tableau,RPA,sql,AWS"
2024-07-01,Senior Manager Data Science, Gurgaon/Gurugram,Taskus,6.0,11.0,,,"Social media,Outsourcing,Monitoring,Operations,SQL,Gaming,Forecasting,Recruitment,BPO,Analytics"
2024-07-01,Data Engineering and Analytics Analyst," Chennai,Tamil Nadu",Sage Healthy,0.0,5.0,,,"Datastage,ETL,ETL Tool,Data Engineering,Data Processing,Data Integration,Analytics Reporting,Analytics Tool,SQL,Data Profiling,Etl Development,Data Pipeline,Data Architecture,Data Modeling,Analytics"
2024-07-01,Associate Manager Product Analyst, Hyderabad/Secunderabad,Pepsi Foods,1.0,15.0,,,"SIDE,Product launch,Product management,Product Analyst,Product design,SAP,Scrum,Demand planning,Interpersonal skills,Matrix"
2024-07-01,Staff Data Scientist, Bangalore/Bengaluru,Walmart,5.0,10.0,,,"Computer science,Information technology,Performance management,SQL,Technical Team Lead,data science,Machine learning,Monitoring,Python,Consulting"
2024-07-01,Data Engineer," Gurugram,Haryana",American Express Global Business Travel,5.0,10.0,10,15.0,"AWS Redshift,Python,SQL"
2024-07-01,Senior Data Engineer - Amazon Urgent," Hyderabad,Telangana",Aster Minds Enterprise Solutions,6.0,10.0,,,"Aws Lake Formation,Data Engineering,Rest Api Development,Aws Glue,Aws Iam,Redshift Aws,GIT,Aws Lambda,Python"
2024-07-01,Lead Analyst,,unknown,,,,,"Advanced Excel,Python,SQL,Power Bi"
2024-07-01,Functional Analyst, Bangalore/Bengaluru,Eurofins,4.0,6.0,,,"Analytical,Release management,Business Analyst,Business intelligence,UML,Continuous improvement,Data analysis,Scrum,JIRA,Relationship building"
2024-07-01,"Data Expert ( Generative AI ) - Machine Learning, BI, ETL", Bangalore/Bengaluru,IT Services & Consulting,5.0,20.0,,,"Master Data Management,Deep Learning,ETL,Generative AI,Business intelligence,metadata,NLP,Elasticsearch,Machine Learning"
2024-07-01,Associate Professor-Data Science, Kopargaon,Educohire,3.0,5.0,,,"Administration,Analytical,Research,Healthcare,Associate Professor,Publishing,data science,Teaching,Recruitment,Networking"
2024-07-01,Engineer - Data Analyst, Coimbatore,Propel Industries,1.0,5.0,,,"Project development,Coo,Data management,Data analysis,power bi,Data Analyst,Head Business Development,Networking"
2024-07-01,Business Insights Analyst, Indore,Taskus,3.0,6.0,,,"Social media,Analytical,Front end,Outsourcing,Business intelligence,Operations,SQL,Gaming,BPO,Consulting"
2024-07-01,Solution Data Architect, Bangalore/Bengaluru,Leading Client,7.0,12.0,,,"Master Data Management,Azure,Data Engineering,Big Data,Data Integration,Data Warehouse,Data Profiling,Data Architecture,Data Analysis"
2024-07-01,"Senior Analyst , FP&A Commercialization Markets", Hyderabad/Secunderabad,Bristol Myers Squibb,6.0,7.0,,,"Financial reporting,Relationship management,Analytical,Financial planning,Financial analysis,Risk management,Forecasting,Budgeting,MS Office,Analytics"
2024-07-01,Senior Business Analyst,,unknown,,,,,"Six Sigma,Rpa Tool,MS Visio,Uipath"
2024-07-01,Software Engr II, Bangalore/Bengaluru,Honeywell,3.0,5.0,,,"Troubleshooting,Change management,Javascript,Android,Software configuration management,WiFi,Windows,Debugging,Python,Application development"
2024-07-01,"Data Engineer , AVP", Chennai,NatWest Group,6.0,10.0,,,"Data structures,Data architecture,Business strategy,Automation,Data quality,SQL,Agile,Analytics,Monitoring,SCALA"
2024-07-01,Business Analyst," Pune,Maharashtra",Xoriant,5.0,10.0,,,"Capital Market,Banking Sector,BFSI,Business Analysis,Investment Banking"
2024-07-01,Data Science Consultant- Supply Chain & Operations Analytics,,unknown,,,,,"Azure,machine learning,Data Science,power bi,GCP,python,supply chain operations,AWS"
2024-07-01,Junior - Data Scientist," Mumbai,Maharashtra, Pune,Maharashtra",Intelligent Industrial Internet Systems,2.0,3.0,,,"Deep Learning,Ml Algorithms,Data Science,Data Visualization,Python Development,Machine Learning"
2024-07-01,Data Scientist - Image Processing, Bangalore/Bengaluru,Philips,4.0,8.0,,,"Image processing,Diversity and Inclusion,MATLAB,Neural networks,Healthcare,Python,C++,Diagnostics,Analytics,Quality analysis"
2024-07-01,Business System Analyst, Bangalore/Bengaluru,Leading Client,5.0,8.0,,,"Notepad,AquaData,WordPad,UNIX VI Editor,Adobe Campaign/Neolane,Database marketing,Marketing database solutions,Relational databases,SQL,Ultra Edit,Text Pad,Project management methodologies,QA Methodologies,Campaign management,SDLC"
2024-07-01,Business Analyst,,unknown,,,,,"BRD,User Acceptance Testing,Requirement Gathering,ERP,UAT,FRD,JIRA"
2024-07-01,Data Science Engineer," Mumbai, Delhi / NCR, Bangalore/Bengaluru",Alpha Net Consulting,3.0,8.0,,,"Git,Linux,Pandas,Numpy,data analysis,Jupyter Notebook,ML algorithms,data wrangling,Data Science,data visualization,Data Science Engineer,Python"
2024-07-01,Data Engineering Manager- Semantics, Hyderabad/Secunderabad,Novartis,7.0,10.0,,,"Data modeling,Diversity and Inclusion,Pharma,Business analytics,Data quality,GMP,Continuous improvement,biomedical,data mapping"
2024-07-01,Senior Data Engineer (4+ Years), Bengaluru,Themathcompany,4.0,7.0,,,"AWS/Azure/GCP,ETL,Spark,Azure,Data Engineering,Data Warehousing,GCP,Cloud,SQL,Data Lake,Pyspark,Data Pipeline,Github,Data Bricks,Datafactory,Python,AWS"
2024-07-01,"Looking For Data Engineer @ Hyderabad Location
"," Hyderabad,Telangana",HCLTech,5.0,9.0,,,"DM,Graph stores,AWS Glue,ODS,flask,Python,AWS,Master,Data Engineer,Informatica Cloud,Data Modeling,Polyglot,Spark,Ref,data pipelines,fastapi,Airflow,API,DW"
2024-07-01,Junior Data Scientist - Predictive Modeling/Time Series Forecasting, Bangalore/Bengaluru,Leading Client,2.0,4.0,,,"Deep Learning,Machine Learning,Power BI,R,Time Series Forecasting,Predictive Modeling,Data Science,Tableau,Regression Modeling,Data Modeling,Python"
2024-07-01,Data Team Lead," Kochi/Cochin, Bangalore/Bengaluru",Iqvia Biotech,6.0,7.0,,,"Project management,Clinical research,Financial management,Data management,Life sciences,Project planning,RFP,SOW,Client management,Clinical data management"
2024-07-01,Data Analyst, Bengaluru,AMS,7.0,12.0,,,"Beeline,Power Bi,Greenhouse,Ats Systems,wond"
2024-07-01,Customer Data Operation - II, Noida,Innovaccer,0.0,3.0,,,"Subject Matter Expert,Healthcare,Python,SQL,power bi,Application support,Health insurance,Skill development,Analytics"
2024-07-01,Data Engineer,,unknown,,,,,"Data migration,Data structures,Unit testing,Unix shell scripting,Business intelligence,SQL,Agile,Informatica,Python"
2024-07-01,Data Analyst, Pune,Alliance Bernstein,2.0,4.0,,,"Investment management,Asset management,Automation,Manager Internal Audit,Computer science,SQL,Data analysis,Monitoring,MS Access,Python"
2024-07-01,Azure - Data Bricks Engineer - 4.5 To 8 Years," Pune,Maharashtra, Bangalore/Bengaluru",Tredence,3.0,8.0,,,"Azure,Spark,SQL,Python,Azure Databricks"
2024-07-01,Advanced Software Engr, Bangalore/Bengaluru,Honeywell,2.0,5.0,,,"Troubleshooting,Change management,Javascript,Android,Software configuration management,WiFi,Windows,Debugging,Python,Application development"
2024-07-01,Data Scientists/Cybersecurity/IT developers, Australia,Cephei Pty Ltd,0.0,15.0,,,"Predictive Analytics,Artificial Intelligence,R,Data Science,Data Visualization,Machine Learning,Python"
2024-07-01,Assistant Professor-Data Science, Kopargaon,Educohire,2.0,5.0,,,"Administration,Analytical,Research,Assistant Professor,Healthcare,Publishing,data science,Interpersonal skills,Proposal writing,Teaching"
2024-07-01,Data Management Executive - South Delhi," New Delhi,Delhi",the global zone hr ,5.0,10.0,2.5,3.0,"Business Analysis,System Analysis,Data Management,dme,Data Reporting,Analytical Skills,Data Analysis"
2024-07-01,Data Analyst," Gurgaon/Gurugram, Delhi / NCR",Software Technology - India Lends,2.0,4.0,,,"risk management,SQL,Risk analysis"
2024-07-01,Business Process Transformation and Automation Consultant,,unknown,6.0,9.0,,,"Automation,Change management,Data Analytics,Data analysis,Business analysis,Six sigma,Lean,Business process transformation"
2024-07-01,Data Analyst," Gurgaon/Gurugram, Delhi / NCR",Software Technology - India Lends,2.0,4.0,,,"risk management,SQL,Risk analysis"
2024-07-01,CMS - Software Asset Management Analyst -Senior Associate," Hyderabad/Secunderabad, Bangalore/Bengaluru",PwC Service Delivery Center,1.0,4.0,,,"Leadership development,Automation,Managed services,CMS,Asset Management Analyst,Operations,Data analysis,Auditing,Budgeting,Billing"
2024-07-01,Data Engineer Lead, Gurgaon/Gurugram,Airo Digital Labs,8.0,12.0,,,"Data modeling,Data processing,Process automation,Data quality,Data collection,Machine learning,data governance,Analytics"
2024-07-01,Azure Data Engineer," Hyderabad, Chennai, Bengaluru",HTC Global Services,5.0,10.0,,,"Azure Data Factory,Azure Data Engineer,Data Engineering,Data Warehousing"
2024-07-01,Technical Data Engineer Manager, Bangalore/Bengaluru,Themathcompany,8.0,10.0,,,"ETL,Data Warehousing,Big Data,SQL,Pyspark,Data Architecture,Data Bricks,Python"
2024-07-01,Senior Business Analyst," Noida,Uttar Pradesh",ABP Learning Technologies,6.0,11.0,10,20.0,"Strategic Thinking,Problem Solving,SQL,edtech,Data Mining,Google Sheets,Tableau,data visualization,python,Analytical Skills,Excel"
2024-07-01,Data Miner Global Analytics, Bangalore/Bengaluru,Concentrix,5.0,10.0,,,"Analytical,Telecom,Financial services,Healthcare,Data management,SQL,Data analysis,Health insurance,Analytics,Consulting"
2024-07-01,Data Analyst II," Kolkata, Mumbai, New Delhi, Hyderabad/Secunderabad, Pune, Chennai, Bangalore/Bengaluru",Thrasio,1.0,4.0,,,"consumer goods,SQL,Merchandising,Stored procedures,data science,Data analysis,Supply chain,Forecasting,Analytics"
2024-07-01,Staff Data Scientist," Kolkata, Mumbai, New Delhi, Hyderabad/Secunderabad, Pune, Chennai, Bangalore/Bengaluru",Course Hero,7.0,9.0,,,"Social media,Fraud detection,Python,SQL,Data analysis,Publishing,data science,Health insurance,Monitoring,Analytics"
2024-07-01,Sr. Analyst – Market Insights (Analytics),,unknown,,,,,"Statistics,SQL,Statistical Techniques,Modeling,Advanced Excel,Python"
2024-07-01,Senior Data Analyst, Bangalore/Bengaluru,Ixie Gaming,3.0,4.0,,,"SMS,Senior Data Analyst,SAS,Project delivery,Computer science,Python,SQL,SAN,CRM,Analytics"
2024-07-01,Data Scientist, Bangalore/Bengaluru,Paypal,4.0,8.0,,,"Financial services,Automation,Computer science,SQL,Stakeholder management,Risk management,IFRS,Operational risk,Machine learning,Python"
2024-07-01,"Software Engineering Manager, EAI Transformation - Business", Bangalore/Bengaluru,BT e-Serv (India) Pvt. Ltd.,6.0,10.0,,,"Talent management,Troubleshooting,Automation,Change management,Performance management,Software development life cycle,Data analysis,Business analysis,Cloud computing,Debugging"
2024-07-01,Hiring Lead Data Engineer - For US based Banking project," Hyderabad/Secunderabad, Pune,Maharashtra, Ahmedabad",Proclink,5.0,10.0,,,"Snowflake,SQL,Aws Lambda,Pyspark,Data Engineer,Aws Glue,Python"
2024-07-01,Hiring For Senior Data Modeler - Hyderabad/Bangalore," Hyderabad,Telangana, Bangalore Rural,Karnataka",NSEIT,9.0,14.0,,,"Data modeler,Data Modeling,Er Studio,ERwin"
2024-07-01,Process Excellence Analyst, Hyderabad/Secunderabad,International Flavors & Fragrances (IFF),3.0,5.0,,,"Project management,SAS,SPSS,Automation,Business intelligence,SQL,Data analysis,Data collection,Process improvement,Analytics"
2024-07-01,Data Stage Developer - Salesforce CRMA Enhancements, Bangalore/Bengaluru,Ascendion Engineering,4.0,8.0,,,"Salesforce CRM,Datastage,MIS,Data analysis,Publishing,Data analytics,power bi,Cognos,Troubleshooting"
2024-07-01,Senior Data Engineer, Gurgaon/Gurugram,Circle K Stores Inc,3.0,6.0,,,"Project management,Operational excellence,Business intelligence,Global marketing,Merchandising,Stakeholder management,SQL,Monitoring,Test scripts,Analytics"
2024-07-01,Director-Data & Tech (Data Science & Modelling)," Bangalore Rural,Karnataka, Gurugram,Haryana",A Leading Media Company,0.0,18.0,,,"Market Mix Modelling,Analytics,Team Handling"
2024-07-01,Senior Data Scientist," Mumbai, Hyderabad, Pune",Cornerstone,4.0,6.0,,,"Natural Language Processing,Artificial Intelligence,Machine Learning"
2024-07-01,Data Scientist II," Greater Noida, Bangalore/Bengaluru",Honeywell,4.0,6.0,,,"deep learning,Front end,Backend,Python,IFS,data science,Machine learning,Analytics,Programming,Solution design"
2024-07-01,Senior Data Engineer - Amazon Urgent," Hyderabad,Telangana",Aster Minds Enterprise Solutions,6.0,10.0,,,"Aws Lake Formation,Data Engineering,Rest Api Development,Aws Glue,Aws Iam,Redshift Aws,GIT,Aws Lambda,Python"
2024-07-01,Python Developer (Python & Data Science )- Remote (Permanent), Ghaziabad,IT Software Services,3.0,8.0,,,"Algorithmic,SQL,Test Planning,Software Quality Assurance,QA,Data Science,Python"
2024-07-01,Data Scientist - Image Processing, Pune,Philips,4.0,8.0,,,"Image processing,MATLAB,Neural networks,Healthcare,EMI,Python,C++,Diagnostics,EMC,Analytics"
2024-07-01,Data Scientist, Bangalore/Bengaluru,Oorwin Labs India,3.0,7.0,,,"Data processing,Analytical,Computer science,Data quality,Data analysis,Workflow,Gaming,Analytics,Reconciliation,Excel"
2024-07-01,Senior Data Engineer, Bengaluru,Kinara Capital,4.0,7.0,6,12.0,"aws glue,python,Snowflake,sql"
2024-07-01,Python Developer (Python & Data Science )- Remote (Permanent), Ghaziabad,IT Software Services,3.0,8.0,,,"Algorithmic,SQL,Test Planning,Software Quality Assurance,QA,Data Science,Python"
2024-07-01,"Senior Analyst , FP&A Commercialization Markets", Hyderabad/Secunderabad,Bms Chemicals,6.0,7.0,,,"Financial reporting,Relationship management,Analytical,Financial planning,Financial analysis,Risk management,Forecasting,Budgeting,MS Office,Analytics"
2024-07-01,Analyst, Gurgaon/Gurugram,Care Health Insurance (CHI),1.0,6.0,,,"MIS,Trend Analysis,Trend Forecasting,Data analytics,Data Analysis"
2024-07-01,Data Analyst – Hyderabad,,unknown,,,,,"SQL,communication skills,data analysis,analytical,Data Reporting"
2024-07-01,Data Scientist (R Shiny Development), Bengaluru,Quantzig,4.0,9.0,,,"JSON,Javascript,Rstudio,R,R Shiny,Python"
2024-07-01,Senior Web Analyst, Bengaluru,athenahealth,3.0,7.0,,,"Adobe Analytics,Adobe workspace,Web Analytics,Adobe Launch"
2024-07-01,Advanced Software Engr, Bangalore/Bengaluru,Honeywell,2.0,5.0,,,"Troubleshooting,Change management,Javascript,Android,Software configuration management,WiFi,Windows,Debugging,Python,Application development"
2024-07-01,Business System Analyst Sr., Bangalore/Bengaluru,Leading Client,5.0,8.0,,,"Channel Marketing,Development,Business Analytics,coach analysis,Marketing,UNIX,QA Methodologies,SDLC"
2024-07-01,Business System Analyst, Bangalore/Bengaluru,Leading Client,5.0,8.0,,,"Notepad,AquaData,WordPad,UNIX VI Editor,Adobe Campaign/Neolane,Database marketing,Marketing database solutions,Relational databases,SQL,Ultra Edit,Text Pad,Project management methodologies,QA Methodologies,Campaign management,SDLC"
2024-07-01,Business Analyst- Analytics role, Delhi / NCR,Care Health Insurance (CHI),1.0,4.0,,,"Business Analysis,Google Analytics,Requirement Gathering,Brd,FRD,digital analytics,adobe analytics,business analyst"
2024-07-01,Data Analyst," Coimbatore,Tamil Nadu",Ikastar Technologies,2.0,5.0,,,"VBA,Advanced Excel,Python"
2024-07-01,"Manager, Marketing Data and Technology", Remote,Oportun,5.0,9.0,,,"Financial services,Google Analytics,Front end,Javascript,Product marketing,SQL,Budgeting,PHP,consumer marketing,Networking"
