Date,Title,Location,Company,Min Exp,Max Exp,Min Salary,Max Salary,Skills
2024-01-17,ES - AWM Software Engineer - Senior Associate, Bangalore/Bengaluru,PwC Service Delivery Center,2.0,5.0,,,"Linux,Business operations,Technical support,Asset management,Wealth management,Data management,SQL,Data analysis,C++,Portfolio management"
2024-01-17,Senior Data Analyst," Pune,Maharashtra",Quloi,4.0,6.0,,,"AWS Quicksight,Cloud Platform,prediction,Power Bi,Dashboard Development,Recommendation System,Python,Logistics,Data Analytics,R,Statistical Modeling,Data Mining,Communication Skills,Machine Learning,SAAS,AWS"
2024-01-17,Senior Manager - Delivery Lead GPS Rapid development, Hyderabad/Secunderabad,Bms Chemicals,8.0,11.0,,,"Pharma,Web development,Change management,Data management,ERP,SAP,SQL,Logistics,Supply chain,Life sciences"
2024-01-17,Urgent hiring For Machine Learning," Hyderabad, Pune, Bengaluru",Accenture,3.0,8.0,,,"Deep Learning,Opencv,Data Scientist,Natural Language Processing,Data Science,Tensorflow,NLP,DL,ML,Machine Learning,Pytorch,Python"
2024-01-17,Software Engineer ( Android ), Chennai,Fanisko,2.0,5.0,,,"Data structures,Architectural design,JSON,Android,SAT,MVC,XML,MVVM,HTTP,GIT"
2024-01-17,Software Test Engineer, Bangalore/Bengaluru,3M India,5.0,7.0,,,"JSON,SQL,Scrum,SQA,Agile,Test cases,Functional testing,Billing,Testing tools,SDLC"
2024-01-17,Mechanical/Energy expert and data analyst, Thane,Siemens,8.0,10.0,,,"Project management,Analytical,Pumps,ISO,HVAC,Refrigeration,Data analysis,German,Data collection,Data Analyst"
2024-01-17,Data Scientist," Mumbai,Maharashtra",Tibil Solutions,2.0,4.0,15,18.0,"Machine Learning,Data Science,Python"
2024-01-17,Data Analyst, Chennai,Leading Client,0.0,20.0,,,"Data warehousing,PLSQL,MS SQL,RDBMS,Data Analyst,C,Db2,Informatica,Data Warehousing"
2024-01-17,Android Developer Kotlin, Ahmedabad,Webs Optimization Software Solution,2.0,4.0,,,"Analytics,Front end,Architecture,Performance management,Android,MVC,MVVM,Networking"
2024-01-17,Data Analyst - PowerBI/PowerApp - Remote," Pune,Maharashtra, Bangalore Rural,Karnataka, Mumbai (All Areas)",Team Plus Staffing Solution,5.0,10.0,5,10.0,"PowerApp,Power Bi,SQL,Data Analyst,python"
2024-01-17,C# .Net Developer," Bangalore Rural,Karnataka",Quest Global,4.0,6.0,,,"WPF,EDDL,FDI,C++,C#.NET"
2024-01-17,Android TV Developer, Bengaluru,Urgent opening for Android TV developer,2.0,5.0,,,"Android,Television,Mobile TV,Kotlin,Android Tv,Ott,Streaming"
2024-01-17,C++ and .Net Lead Software Engineer,,unknown,,,,,"WPF,C#,Information management,Product design,C++,ASP.net,RDBMS,WCF,Windows,DCOM,.net"
2024-01-17,Market Research Analyst," Udaipur,Rajasthan",Fusion Business Solutions,5.0,10.0,7,13.0,"Market Research,US Market,Data Analysis"
2024-01-17,Senior Data Steward, Bangalore/Bengaluru,Anixter,3.0,4.0,,,"Manager Technology,Steward,Supervision,record to report,Data management,Data quality,data integrity,Forecasting,data governance,Monitoring"
2024-01-17,Sr Internal Auditor, Bangalore/Bengaluru,Xome,2.0,5.0,,,"Accounting,Research,Manager Internal Audit,Operations,Data analysis,Assistant Vice President,Auditing,External audit,Finance,Networking"
2024-01-17,Business Analyst - Endur, Hyderabad/Secunderabad,Leading Client,6.0,11.0,,,"Trading value chain,Business Analysis,Endur Trading Package,Trading"
2024-01-17,Junior Software Developer," Kolhapur,Maharashtra, Pune,Maharashtra",Bluebenz Digitizations Pvt Ltd,0.0,2.0,1,2.75,"CSS,App Development,Angular/dot net/Android/iOS,HTML,Web Development,Javascript,MVC"
2024-01-17,Data Scientist,,unknown,,,,,"Machine Learning Algorithms,Artificial Intelligence,Pyhton,NLP,AI ML,Machine Learning"
2024-01-17,Senior Developer Mobile Solutions L2_XT – iOS,,unknown,,,,,"Core Graphics,Core Data,XCode,GCD,iOS development,AV Kit,MVC,Object-Oriented Programming,Core Animation,design patterns,MVVM,iOS application development,Swift,data structures,NSOperation Queue,UIKit"
2024-01-17,Senior Tableau Developer," Bangalore Rural,Karnataka, Bengaluru,Karnataka",ACL Digital,0.0,17.0,,,"redshift,aws,Tableau"
2024-01-17,Research Analyst, Bangalore/Bengaluru,Taylor Francis Group,1.0,2.0,,,"Manager Technology,Market intelligence,Social media,Analytical,data center infrastructure,Data analysis,Forecasting,Market research,Financial statements,Research Analyst"
2024-01-17,Data Steward, Bangalore/Bengaluru,Anixter,1.0,6.0,,,"jQuery,Python,SQL,Data analysis,data integrity,Data Quality Analyst,remediation,data governance,Informatica,SCALA"
2024-01-17,Sr. Engineer/Analyst,,unknown,,,,,"Process automation,Data Analytics,IAM,CyberArk,Excel"
2024-01-17,"R&D Engineer (Data Analysis, Python, Web Development)"," Hyderabad,Telangana",Synopsys,5.0,10.0,3.75,8.75,"data analysis,ML,Web Development,python scripting"
2024-01-17,Advanced Business Analyst I_Test Automation, Bangalore/Bengaluru,Novo Nordisk,8.0,13.0,,,"IT services,Healthcare,Agile methodology,Monitoring,Test management,Business process,Test cases,Integration testing,JIRA,Test scripts"
2024-01-17,AES - Guidewire - DataHub - Associate," Hyderabad/Secunderabad, Bangalore/Bengaluru",PwC Service Delivery Center,5.0,10.0,,,"Managed services,Operations,Data analysis,Risk management,SAN,SQL,Supply chain,Billing,Analytics,SDLC"
2024-01-17,Data Analyst - Gurgaon," Gurugram,Haryana",Intellecta Consultants,8.0,12.0,4,9.0,"Matplotlib,Pandas,Numpy,streamlit,sklearn,Tableau,Data Visualization,Kpi Reporting,Data Modeling,Tensorflow,Python,Keras"
2024-01-17,Manager Data Analytics,,unknown,,,,,"online marketing,campaign analytics,marketing analytics,business analytics,Data analytics,python,r"
2024-01-17,Cyber Threat Intelligence Analyst,,unknown,,,,,"Security Operations,Threat Management,Incident Management,Threat Intelligence"
2024-01-17,Senior Business Analyst,,unknown,,,,,"Six Sigma,Rpa Tool,MS Visio,Uipath"
2024-01-17,Immediate USA Onsite Opportunities For Software /IT professionals, United States (USA),Skilltune Technologies,0.0,20.0,"90,000",,"J2Ee,Java,Front End,Servicenow,BIGDATA,UI/UX,AWS,Mulesoft,AZURE,Data Engineering,PYTHON,Scrum master,Gcp Cloud,SALESFORCE,Site Reliability Engineering,Workday,Data Architecture,Agile,Devops"
2024-01-17,Manual Test Engineer | Leading Software Co. | Hyderabad," Karimnagar,Telangana, Warangal,Telangana, Hyderabad,Telangana",Hiring for - Leading Software Co. ,3.0,8.0,,,"Manager Quality Assurance,API Testing,Troubleshooting,Debugging,Analytics,Quality Analyst,Android,Black Box Testing,We,Quality Analysis,Test Cases,IOS,Web Testing,Selenium,Ios Testing,Test Strategy,Android Testing,SAN,Test Planning,Mobile Testing,Testing tools"
2024-01-17,Position For Flutter Developer with Clean Architecture @ Concentrix, Ahmedabad,Concentrix Catalyst,1.0,2.0,20,35.0,"clean architecture,Unit Testing,Kotlin,Solid Principles,Flutter Developer"
2024-01-17,Hiring Business System Analyst @ Bengaluru, Bengaluru,Rlabs Enterprise Services,4.0,6.0,,,"Euclid,System Analysis,Adobe,Business Analytics,Business System Analyst"
2024-01-17,"Quality Assurance Manager - CMS & DSF, Digital Business", Gurgaon/Gurugram,Sony Pictures Networks,0.0,20.0,,,"CMS,Manager Quality Assurance,Android,Selenium,Manual testing,Agile,Coding,Shell scripting,Python,SDLC"
2024-01-17,Finance Analyst ( Data Analyst )," Gurgaon/ Gurugram,Haryana",GroMo,2.0,6.0,,,"payout calculation,Invoicing,Receivable,MIS,Pivot Table,VLOOKUP,Payables,Filters,SUMIF,Conditional Formatting,Advanced Excel,Finance"
2024-01-17,Senior Analyst Incentive compensation, Hyderabad/Secunderabad,Novartis,2.0,5.0,,,"Diversity and Inclusion,Pharma,Standard operating procedures,alteryx,SQL,Analyst,Individual Contributor,Customer experience,Analytics"
2024-01-17,Business Intelligence Developer," Bengaluru,Karnataka",Sdna Global,5.0,10.0,25,37.5,"Business Intelligence,ETL,Power Bi,Azure Cloud,Tableau,Bi"
2024-01-17,Business Analyst - Sales  & Marketing, Mumbai (All Areas),JSW Steel,7.0,10.0,,,"business analysis,Pricing Analysis,pricing team"
2024-01-17,Senior Data Engineer, Bangalore/Bengaluru,Nokia,4.0,7.0,,,"Data architecture,Python,Risk assessment,Cloud computing,Machine learning,Coding,Agile,Monitoring,Production support,Analytics"
2024-01-17,Data Engineer, Pune,Jet2 Travel Technologies,3.0,5.0,,,"docker,cloud data migration,sql,data modeling,etl,communication skills,data engineering,dimensional modeling,writing,data lake,gcp,rdbms,cloud,verbal communication,cloud platforms,sql server development,git,python,build,agile,snowflake,advance sql,tfs,data warehousing"
2024-01-17,Sr. Software Engineer, Hyderabad/Secunderabad,Algonox Technologies,2.0,5.0,,,"image processing,data processing,java,c++,machine learning,data science,text analytics,sql,Python"
2024-01-17,Data Engineer, Bengaluru,Sdna Global,5.0,10.0,25,37.5,"Stream Analytics,java,Data Lake,Data Bricks,Azure Data Factory,SCALA,sql,Python"
2024-01-17,Associate Motion Designer, Bangalore/Bengaluru,Zynga,2.0,3.0,,,"Animation,Maya,Mobile marketing,Photoshop,Global marketing,Gaming,SAN,Recruitment,Digital marketing,Analytics"
2024-01-17,Sr. Data Engineer,,unknown,,,,,"SQL Database,Kafka,Python,AWS"
2024-01-17,Urgent Req: Data Scientist with AWS Glue and Apache spark," Pune,Maharashtra",Shell Infotech,5.0,10.0,,,"Python,Aws Glue,Spark,apache"
2024-01-17,Job Opening For Senior DATA Analyst," Chennai,Tamil Nadu",Chargeback Gurus,4.0,7.0,,,"Quicksight,Power Bi,VBA,Data Processing,SQL,Tableau,Python,Data Analysis"
2024-01-17,Data Engineer/Data Architect, Hyderabad/Secunderabad,Pvt equity,0.0,20.0,50,85.0,"data structures,Python,algorithms"
2024-01-17,Process Analyst- Risk and Compliance (TM),,unknown,,,,,"criminal investigation,Due diligence,Data analysis,Process operations,Legal document review,Anti money laundering,Transaction Monitoring,SAR,CDD"
2024-01-17,Sr. Charles River Developer, Hyderabad/Secunderabad,Leading provider of Digital Engineering ...,3.0,7.0,,,"Ibm Mq Series,Charles River,Trading Trade Booking"
2024-01-17,Data Scientist - Generative AI & LLM, Hyderabad,APPLIED INFORMATION SCIENCES (AIS),5.0,31.0,,,"Machine Learning,Data Science,Ai Platform"
2024-01-17,Data Operations / Data Analyst, Bangalore/Bengaluru,"DAT Solutions, Llc",2.0,3.0,,,"Freight,Analytical,Supply chain management,Python,Logistics,SQL,Data analytics,power bi,Data Analyst,Excel"
2024-01-17,Associate Manager - Power BI Admin," Pune, Chennai, Gurgaon/Gurugram, Bangalore/Bengaluru",Tredence,3.0,6.0,,,"Administration,UAT,power bi,Management,data reporting"
2024-01-17,GNSS SW Integration, Hyderabad/Secunderabad,"Qualcomm Technologies, Inc",3.0,6.0,,,"oscilloscope,JTAG,Computer science,Android,Continuous improvement,RTOS,C++,Windows,Debugging,Python"
2024-01-17,Sr. Executive - Business Analyst, Pune,Kohler,6.0,8.0,,,"Process design,Hospitality,Project management,Supply chain management,SCM,Change management,Continuous improvement,Business analysis,Business process analysis,Order management"
2024-01-17,Senior Data Engineer (4+ Years), Bengaluru,Themathcompany,4.0,7.0,,,"AWS/Azure/GCP,ETL,Spark,Azure,Data Engineering,Data Warehousing,GCP,Cloud,SQL,Data Lake,Pyspark,Data Pipeline,Github,Data Bricks,Datafactory,Python,AWS"
2024-01-17,"Software Engineer ( C, C++, Storage, File Systems )", Bangalore/Bengaluru,Netapp,5.0,8.0,,,"Linux,Data structures,Multithreaded programming,C++,Storage,Unix,C,Debugging,algorithms"
2024-01-17,Associate Project Financial Analyst, Bangalore/Bengaluru,Iqvia Biotech,1.0,3.0,,,"MS Office,Accounting,Project reports,Reconciliation,Financial management,PeopleSoft,Data analysis,Billing,Compliance,Analytics"
2024-01-17,Business Analyst,,unknown,,,,,"Business Analysis,Requirement Analysis,technical business,Requirements,Requrement Gathering"
2024-01-17,"Research Data Analyst - CITI Bank - NKP, Mumbai", Mumbai (All Areas),Novel Financial Solutions,2.0,7.0,6,8.0,"Macro,Client Coordination,Broker Votes,Research Data Analyst,Client Feedback,Research Analysis,Client Management,MIS Reporting,Advanced Excel,Data Research,CRM,Data Analysis"
2024-01-17,Business Analyst (Flexcube exp is Must)," Dubai, Bangalore Rural,Karnataka, Chennai,Tamil Nadu",Optimum Solutions,5.0,10.0,15,30.0,"Core Banking,Banking Application,Flexcube"
2024-01-17,"Business Analyst @ Nttdata, Bangalore"," Bangalore Rural,Karnataka",NTT DATA BUSINESS SOLUTIONS,0.0,17.0,9,19.0,"Business,Stakeholder Management,Life Sciences,Analyst"
2024-01-17,Network Engineer," Gurugram,Haryana",Apps Associates,8.0,12.0,,,"NPS,BGP,OSPF,EIGRP,Solarwinds,Routing Protocols,Aruba Wireless,Cisco Routers"
2024-01-17,Software Engineer / Software Developer, Bangalore/Bengaluru,Electronic Components / Semiconductors,3.0,7.0,,,"GERRIT,Java,Android Application,Framework,Shell Scripting,Android,C++,Perl,C,JIRA,Tortoise,Python"
2024-01-17,SOC Platform Hardware Architecture Specialist - PE, Bangalore/Bengaluru,"Qualcomm Technologies, Inc",2.0,15.0,,,"Linux,Prototype,Architecture,Hardware design,C++,Perl,Performance analysis,Windows,Simulation,Python"
2024-01-17,Job Description,,unknown,,,,,"Market Sizing,Market Research,Qualitative Research,Competitive Intelligence,Competitive Benchmarking,Company Profiling,Market Analysis,Industry Research,Business Research,Market Forecasting,Market Intelligence,Industry Analysis"
2024-01-17,Senior / Lead Data Engineer," Bangalore Rural,Karnataka",Tech Smcsquared Gcc,5.0,10.0,,,"Snowflake,ETL Tool,DBT"
2024-01-17,Senior Data Analyst, Pune,Ubisoft,3.0,8.0,,,"MySQL,Social media,Analytical,Automation,Computer science,SQL,Reporting tools,Data collection,Microstrategy,Analytics"
2024-01-17,"Data Scientist, Digital Business", Bangalore/Bengaluru,Sony Pictures Networks,5.0,10.0,,,"Data processing,deep learning,Team building,IPS,Distribution system,Machine learning,human capital,Monitoring,Python"
2024-01-17,Implementation Engineer, Pune,Keywords Studios,3.0,8.0,,,"Project management,Presales,Customer support,Automation,Javascript,Talent acquisition,Data analysis,Customer service,Auditing,Consulting"
2024-01-17,Data Engineer, Mumbai,Wizcom Tech,5.0,8.0,,,"Analytical skills,Computer science,Business intelligence,Python,Data quality,SQL,Data analysis,NoSQL,data governance,SCALA"
2024-01-17,Trade Data Engineer II, Hyderabad/Secunderabad,DUN BRADSTREET INFORMATION SERVICES INDIA PRIVATE LIMITED,5.0,10.0,,,"Administration,HTML,SAS,Information technology,ERP,SQL,PHP,Troubleshooting,Analytics"
2024-01-17,Funds Systems Support Analyst, Hyderabad/Secunderabad,Kelly Outsourcing and Consulting Group India  Priv   ate Limited,2.0,7.0,,,"SQL ADMIN,Domos,eFront,Allvue,Investran,SQL,SSRS,Paxus"
2024-01-17,Data Research Trainee, New Delhi,Inc42 Magazine,1.0,3.0,,,"Research Trainee,Analytical skills,Manual,Time management,Database management,Auditing,Secondary research,Monitoring,Data research,Excel"
2024-01-17,"Global Digital engagement Web analyst
", Bangalore/Bengaluru,Kelly Outsourcing and Consulting Group India  Priv   ate Limited,3.0,8.0,7,14.0,"Analytics Reporting,stakeholder management,Digital Analytics,Dashboards,Adobe Analytics,website analytics,Web Analytics"
2024-01-17,HRIS Reporting Analyst, Hyderabad/Secunderabad,AIR Worldwide,5.0,10.0,,,"Talent management,Change management,Data warehousing,Scheduling,Talent acquisition,Data analysis,Reporting tools,Oracle,HRIS,Analytics"
2024-01-17,Data Scientist, Mumbai,Visa Inc,3.0,5.0,,,"Computer science,Manager Quality Control,SQL,Predictive modeling,Risk management,Data extraction,Coding,Portfolio management,Analytics,Consulting"
2024-01-17,Table Management 1 Analyst," Kolkata, Mumbai, New Delhi, Hyderabad/Secunderabad, Pune, Chennai, Bangalore/Bengaluru",Capco,2.0,7.0,,,"Project management,Financial reporting,Consultancy,Financial services,Training,Stakeholder management,Business analysis,Process mapping,Management,Management consulting"
2024-01-17,Senior Data Analyst, Pune,Ubisoft,3.0,8.0,,,"MySQL,Social media,Analytical,Automation,Computer science,SQL,Reporting tools,Data collection,Microstrategy,Analytics"
2024-01-17,Solution Architect I - Machine Learning," Mumbai, Hyderabad/Secunderabad, Pune, Chennai, Gurgaon/Gurugram, Bangalore/Bengaluru",Citiustech,9.0,11.0,,,"Automation,Healthcare,Information technology,Continuous improvement,SQL,Business transformation,Interpersonal skills,Life sciences,Coding,Analytics"
2024-01-17,Aws Data Engineer, Mumbai (All Areas),Fugetron Corporation,4.0,7.0,,,"Pyspark,Data Engineering,SQL,AWS"
2024-01-17,Remote Office Assistant," Bangalore/Bengaluru, Delhi / NCR, Mumbai (All Areas)",Coalition Technologies,1.0,6.0,,,"Office Coordination,Office Administration,Office Management,data entry,Remote Support,book keeping,Excel"
2024-01-17,Senior Business Analyst, Mumbai,Essencemediacom Canada,5.0,6.0,,,"Project management,Analytical,Information technology,Business Analyst,Manager Quality Assurance,Software development life cycle,Business analysis,User acceptance testing,Project planning,Resource allocation"
2024-01-17,Software Development Engineer in Test - Mobile," Gurugram,Haryana",Praxis Hr Solution,2.0,7.0,,,"Browserstack,Android Testing,Appium,Xcuitest,Testng,XCode,Mobile Automation,Selenium,Mobile Application Testing,Mobile Automation Testing,SDET,Core Java,Ios Testing"
2024-01-17,Principal Data Engineer," Kolkata, Mumbai, New Delhi, Hyderabad/Secunderabad, Pune, Chennai, Bangalore/Bengaluru",ReNew Power,7.0,12.0,,,"MySQL,Automation,Computer science,Manager Quality Assurance,Data management,wind energy,SQL,Solar energy,Renewable energy,Python"
2024-01-17,Project Support – Andriod SME,,unknown,,,,,"Android Application Development,Android Studio,Android"
2024-01-17,Senior Digital Data Analyst," Mumbai Suburban,Maharashtra, Navi Mumbai,Maharashtra, Mumbai (All Areas)",Protiviti India,3.0,6.0,,,"Tableau,Snowflake,Power Bi"
2024-01-17,Engineering Manager, Bangalore/Bengaluru,Honeywell,7.0,10.0,,,"Green belt,Technical support,Automation,Change management,Business intelligence,SQL,Data analysis,Data collection,DFSS,Strategic planning"
2024-01-17,"Business Analyst, Sr-ERP", Bangalore/Bengaluru,Epicor,8.0,10.0,,,"Project management,Subject Matter Expert,Product management,Enterprise software,Analytical skills,Agile development,Business Analyst,Scrum,business case development,Strategic planning"
2024-01-17,Data Engineer," Vijayawada,Andhra Pradesh, Hyderabad, Ahmedabad",Anblicks Solutions,4.0,9.0,,,"Data Engineering,Spark,Pyspark,Data Bricks,Python,SQL Scripting"
2024-01-17,Software Engineer- Camera Integration, Hyderabad/Secunderabad,"Qualcomm Technologies, Inc",1.0,5.0,,,"Linux,SCM,Javascript,Android,C++,Perl,Technical documentation,Coding,microsoft,Python"
2024-01-17,Senior Business Analyst, Mumbai,Mplatform,5.0,7.0,,,"Project management,Analytical,Information technology,Business Analyst,Manager Quality Assurance,Software development life cycle,Business analysis,User acceptance testing,Project planning,Resource allocation"
2024-01-17,Join us as Manager- Data Analytics," Bengaluru, Mumbai (All Areas)",Firstsource,5.0,10.0,18,22.5,"Decision Tree,Advanced Analytics,Predictive Analytics,SQL,Statistical Modeling,Data Science,Logistic Regression,Random Forest,Machine Learning,Python"
2024-01-17,Senior Data Migration Engineer, Hyderabad/Secunderabad,Zenoti,5.0,10.0,,,"Data migration,Analytical,Customer retention,CRM,SQL,Nutrition,Data analysis,MS SQL,Debugging"
2024-01-17,Data Analyst," Bangalore Rural,Karnataka",ZG Staffing Solutions,5.0,10.0,5,15.0,"Quicksight,AWS"
2024-01-17,Data Engineer, Chennai,Indium Software,3.0,6.0,,,"Java,Spring,AWS"
2024-01-17,Urgent opening For data scientist (VP Level)," Gurugram,Haryana",Hdfc Bank,5.0,20.0,,,"cloud,EDA,Data Scientist,Data Mining,Data Science,NLP,Data Analyst,Python Development"
2024-01-17,Data Visualization Engineer, Bangalore/Bengaluru,Embitel Technologies,5.0,10.0,,,"Analytical skills,data manipulation,SQL,Version control,Data analysis,NoSQL,power bi,data visualization,Database design,GIT"
2024-01-17,MIS Reporting Analyst (Contract Role), Bangalore/Bengaluru,Oracle,7.0,10.0,,,"Power Point Presentation,MIS Reporting,Management report,Advanced Excel,MS Visio"
2024-01-17,Developer/Sr Developer/Tech Lead/Architect - Multimedia + Automotive, Bengaluru,2coms,3.0,8.0,,,"industrial,linux,c++,architecture,i2c,multithreading,transformation,infotainment,qnx,technical architecture,spi,embedded c,automotive,android,rtos,c,data structures,python,automotive infotainment,digital transformation,design patterns,telecom,programming,embedded systems"
2024-01-17,Data Analyst (ETL Developer) 3 To 5 years," Chennai,Tamil Nadu, Sholinganallur,Tamil Nadu",Sivacerulean Technologies,3.0,5.0,,,"ETL,ETL Tool,Etl Development,Oracle PL/SQL ETL developer,Data Analysis"
2024-01-17,Engineer Sr -Linux Device drive, Hyderabad/Secunderabad,"Qualcomm Technologies, Inc",2.0,5.0,,,"Linux,JTAG,Computer science,Power management,RTOS,SOC,Hardware design,Staffing,Scheduling,Debugging"
2024-01-17,.Net Developer (Walk In)," Chennai,Tamil Nadu",Infosys,3.0,5.0,,,"WPF,C#,SQL Server,ASP.NET,object-oriented programming,architectural patterns,MVC,.Net,Entity Framework,troubleshooting,WCF,software development process"
2024-01-17,Associate Senior DevOps Engineer, Pune,Total System Services (TSYS),6.0,11.0,,,"jQuery,Linux,MySQL,Android,Cics,MS SQL,Cobol,Oracle,Db2,Python"
2024-01-17,Analyst, Pune,Tetra Pak,1.0,6.0,,,"IT services,Analytical,Computer hardware,Active directory,SAP,Service operations,microsoft,Problem management,Web analytics,Ticketing"
2024-01-17,Data Analyst-Digital Product Management [SQL/Python], Gurgaon/Gurugram,Resy,2.0,5.0,,,"Product management,Information management,Computer science,Information technology,Data management,Data quality,Data mining,Data analysis,SQL,Monitoring"
2024-01-17,Reporting Analyst, Bengaluru,MNC Company,3.0,6.0,,,"Dax,Power Bi,Servicenow,ITIL,Advanced Excel,Power Query,ITSM"
2024-01-17,Circle Enrgy Data Analyst,,unknown,,,,,
2024-01-17,DM - Data Visualization & Insights, Pune,Kohler,0.0,15.0,,,"Hospitality,Supervision,Senior management,Data analysis,analytics reporting,power bi,data visualization,digital analytics,adobe analytics,Consumer insights"
2024-01-17,Business Analyst- Guidewire BillingCenter," Kolkata, Mumbai, New Delhi, Hyderabad/Secunderabad, Pune, Chennai, Bangalore/Bengaluru",Andre Global,8.0,10.0,,,"Testing,Computer science,Business Analyst,Agile methodology,Interpersonal skills"
2024-01-17,Sr Mobile Application Developer," Pune,Maharashtra",Husk Power Systems,7.0,12.0,,,"React Native,Android,Ios Development,Mobile Application Development,Kotlin,Swift"
2024-01-17,React Native Professional, Bangalore/Bengaluru,Sketchbrahma Technologies,1.0,4.0,,,"Data structures,Backend,CRUD,Javascript,Android,Version control,CSS3,Ajax,GIT,Debugging"
2024-01-17,Practice Lead - BI," Noida,Uttar Pradesh",HCLTech,2.0,18.0,,,"Business Intelligence,Leadership Skills,Power Bi,Team Handling,Dax Queries,Presales Consulting,SQL,Stakeholder Management,Client Management"
2024-01-17,WalkIn drive - Data Engineers - Chennai/Mumbai/Bangalore on 20-JAN," Bangalore Rural,Karnataka, Chennai,Tamil Nadu, Mumbai (All Areas)",Hexaware Technologies,5.0,10.0,,,"Snowflake,Azure Data Factory,Data Science,Azure Synapse,Talend,Azure Databricks"
