Date,Title,Location,Company,Min Exp,Max Exp,Min Salary,Max Salary,Skills
2024-10-01,ENGINEER - APP SOFTWARE," Kolkata, Mumbai, New Delhi, Hyderabad/Secunderabad, Pune, Chennai, Bangalore/Bengaluru",Sasken Technologies,0.0,2.0,,,"WPF,Visual Studio,Technical support,UML,XML,Coding,C,WCF,Windows,ASP.Net"
2024-10-01,Seo Professionals, Agra,Favourite Hub,2.0,4.0,,,"Manager Technology,SEO,Sales,Social media marketing,Android,Weaving,Content writing,Management,Focus,Wordpress"
2024-10-01,Android Developer - Kotlin, Gurgaon/Gurugram,Forward eye technologies,3.0,8.0,,,"Mobile App Architecture,SQLite,Push Notification,Mobile UI,Android,Kotlin,MVVM,RxJava,Mobile App Designing,RESTful API"
2024-10-01,Senior Cost Engineer, New Delhi,Bechtel,0.0,12.0,,,"cost analysis,Cost Engineering,Ecosys,Budgeting,Cost Estimation"
2024-10-01,Senior Project Controls Engineer, New Delhi,Bechtel,0.0,12.0,,,"Project Planning,Primavera6,Project Scheduling,Microsoft Project,Project Control,construction management"
2024-10-01,Technical Lead/ Project Lead ||  Front end - React js ||," New Delhi, Gurgaon/Gurugram, Delhi / NCR",Hyperdart Technologies,3.0,8.0,,,"Software Development,Front End,Frontend Development,Javascript,React.Js,Coding,Web Technologies"
2024-10-01,Senior QA Engineer, Bangalore/Bengaluru,Betanxt,7.0,8.0,,,"Analytical,Automation,Test management,Data analysis,Selenium,Agile,GIT,JIRA,Testing tools,SDLC"
2024-10-01,App Developer, Bengaluru,.,1.0,2.0,5,10.0,"Animation,Rest,flutter ui,IOS,MVVM,JSON,Android,MVC,Dart,MVP,Flutter"
2024-10-01,React Native Developer," Vadodara,Gujarat",Absolute Web,1.0,2.0,,,"IOS,React Native,Node.Js,Android,Mobile Application Development,React.Js,Html/Css"
2024-10-01,AI Engineer (Gen AI) @ Pune - Only immediate joiners," Pune,Maharashtra",Intelliswift,8.0,13.0,,,"NLU,Gen AI,AI/ML,NLP,MLOPs"
2024-10-01,Policy Manager," Gurugram,Haryana, Bengaluru,Karnataka, Mumbai (All Areas)",Clix Capital Services,4.0,7.0,12,18.0,"Credit Policy,Policy Formulation"
2024-10-01,.Net C# Engineer," Gurugram,Haryana",WOW Softech,3.0,7.0,10,15.0,"WPF,API development,C#,SQL Server,.net,VMS,MVVM,Dotnet Development"
2024-10-01,Artificial Intelligence Engineer, Gurgaon/Gurugram,Intellinet Systems,5.0,8.0,,,"deep learning,Azure,TensorFlow,Google Cloud,Artificial Intelligence,machine learning,PyTorch,software development,AWS"
2024-10-01,Associate Director - Data Science," Hyderabad/Secunderabad, Chennai",Technogen,8.0,12.0,,,"Operations research,PySpark,Business analytics,SQL,R,Cloud computing,Data Science,AI/ML toolkit,Python"
2024-10-01,Engineer - Linux/Android, Hyderabad/Secunderabad,"Qualcomm Technologies, Inc",1.0,3.0,,,"Linux,Computer science,Operating systems,Android,C++,Recruitment,Staffing,Software troubleshooting,Graphics,Programming"
2024-10-01,Analytics Sales Manager (GCC's & Large Enterprises)," Gurgaon/ Gurugram,Haryana, Bangalore/ Bengaluru,Karnataka, Mumbai (All Areas)",TransOrg,3.0,8.0,,,"Data Science sales,Enterprise Sales,GCC,Analytics Sales"
2024-10-01,Data Engineering Application Developer,,unknown,,,,,"Enterprise software,BigQuery,GCS,Software development life cycle,Coding,data science,GCP,SSI,Python,SDLC"
2024-10-01,Technology Professional, Bangalore/Bengaluru,GKN,2.0,4.0,,,"Manager Technology,Manufacturing engineering,MATLAB,Aerospace,Training,Operations,Logistics,data science,Simulation,Python"
2024-10-01,Director-Data & Tech (Data Science & Modelling)_MMM_Advertising Agency," Gurugram,Haryana, Bengaluru",HR Central,0.0,18.0,,,"Market Mix Modelling,Team Handling,R,Analytical Team,Analytics"
2024-10-01,Sr Engineer- MST, Bangalore/Bengaluru,"Qualcomm Technologies, Inc",1.0,4.0,,,"Wireless,Principal,Strategic planning,Computer science,Test engineering,Rework,Data analysis,Budgeting,Staffing,Debugging"
2024-10-01,Team Lead- Data Analytics," Mumbai,Maharashtra",Innofin Solutions,5.0,7.0,15,30.0,"Unstructured Data,Statistical Analyses,Data Engineering,Power Bi,Predictive Analytics,Data Analytics,SQL,R,Statistical Modeling,Predictive Modeling,Data Science,Tableau,Data Visualization,Machine Learning,Python"
2024-10-01,Deputy Manager - Business Intelligence & Reporting, Bangalore/Bengaluru,Axa Xl,5.0,10.0,,,"Business Intelligence,sql,business intelligence reporting,Power BI,artificial intelligence,VBA,data analytics,ms access,digital strategy,Advanced Excel,data intelligence"
2024-10-01,QE Specialist - iOT, Chennai,Lennox India Technology Centre (LITC),3.0,6.0,,,"Automation,Manager Quality Assurance,Refrigeration,SQL Azure,Selenium,Agile,Ventilation,Test scripts,Compatibility testing,Testing tools"
2024-10-01,Data Engineer, Chennai,IDP Connect,2.0,4.0,,,"Business intelligence,Python,SQL,Data analysis,Career development,Data extraction,Scheduling,Analytics,AWS"
2024-10-01,React Native Developer," Hyderabad,Telangana",Fortune Global 500 Medical Devices & Equ...,6.0,11.0,,,"Swift,IOS,React Native"
2024-10-01,Data Science Engineer 1, Pune,Copeland,2.0,5.0,,,"Data modeling,MATLAB,Manager Quality Assurance,Data management,Data quality,Data analysis,Machine learning,Instrumentation,Python"
2024-10-01,Data Engineer, Hyderabad/Secunderabad,Criticalriver,5.0,6.0,,,"Unit testing,Technical support,Manager Quality Assurance,Capacity planning,Data analysis,Algorithm development,Business objects,Supply chain,Database design,Python"
2024-10-01,Senior BI / Analytics Specialist data modelling," Bengaluru,Karnataka",Kelly Outsourcing and Consulting Group I...,2.0,4.0,,,"Sap Analytics Cloud,BW/4HANA,BI,SAP BW,Data modelling,ABAP,HANA"
2024-10-01,ETL Testing Engineer, Bengaluru,Happiest Minds Technologies,3.0,6.0,5,10.0,"ETL Testing,SQL Queries,Database Testing,Data Validation"
2024-10-01,"Sr. Data Engineer , MLOps, Visa Predictive Models", Bangalore/Bengaluru,Visa Inc,4.0,6.0,,,"Linux,Automation,Control-M,Unix,Risk management,Technical documentation,Test cases,Monitoring,Analytics"
2024-10-01,Flutter Developer," Mumbai, Delhi / NCR, Bangalore/Bengaluru",Forward eye technologies,5.0,9.0,,,"Git,Mobile App Architecture,Dart programming,Android,iOS,Design Patterns,Mobile App Designing,Flutter"
2024-10-01,Systems Analyst – Supply Chain Data and Analytics,,unknown,,,,,"System analysis,supply chain,sql server,Power BI,vlookup,operations management,SQL,data analysis,flow charts,condition,sap hana"
2024-10-01,Data Analyst," Hyderabad,Telangana",Outlook Hr Solutions,0.0,1.0,2.25,2.5,"VLOOKUP,Pivot Table,Data Entry,Excel"
2024-10-01,Lead Data Scientist/ Data Scientist, Bengaluru,Societe Generale,5.0,10.0,,,"Deep Learning,API,Statistical Modeling,Data Science,Data sc,Machine Learning,Python"
2024-10-01,SAP ABAP Gateway professional, Bangalore/Bengaluru,Capgemini,6.0,9.0,,,"Web services,SAP ABAP,SAP Implementation,Android,debugging,SAML configuration,OData"
2024-10-01,Mis Executive," Neemrana,Rajasthan, Alwar,Rajasthan",Fixderma India Pvt. Ltd.,1.0,4.0,,,"Data Entry,Analytics,MIS Reporting,MIS Operations,Excel"
2024-10-01,"Analyst, Data Science", Chennai,DUN BRADSTREET INFORMATION SERVICES INDIA PRIVATE LIMITED,2.0,5.0,,,"Subject Matter Expert,Analytical,HTML,SQL,Statistical modeling,Data analysis,data science,Machine learning,Monitoring,Python"
2024-10-01,Python Developer," Noida,Uttar Pradesh",Bonami Software,2.0,4.0,6,9.0,"Flask,Full Stack Developer,Software Development,Django,Backend Development,Django Framework,Web Development,Data Analytics,Data Structures,Backend Programming Language,Data Science,Machine Learning,ORM,Python,Software Engineering"
2024-10-01,Pay per click specialist, Hyderabad/Secunderabad,Tvisha Technologies,2.0,4.0,,,"SEO,PPC campaigns,Facebook Advertising,Advertising,data analysis,SEM,Marketing,PPC,Campaign Management,data reporting,Google Adwords"
2024-10-01,Game Tester | Bangalore |  WFO Only |, Bengaluru,F&F Consulting Services,2.0,3.0,4,5.0,"Android Testing,Game Testing,Mobile device,Game Tester,JIRA,Ios Testing"
2024-10-01,Looking For Mobile App Developer," Pune,Maharashtra",Inssemble Technologies,3.0,4.0,4,6.0,"Android Application Development,Xamarin,MAUI.NET,Ios Development"
2024-10-01,System Analyst, Pune,Vishay Intertechnology,6.0,11.0,,,"jQuery,Visual Studio,Automotive,Change management,JSON,Android,SAP,MVC,SSRS,WCF"
2024-10-01,iOS Developer - SWIFT/Objective C, Bangalore/Bengaluru,Forward eye technologies,3.0,7.0,,,"SQLite,Mobile UI,RESTful APIs,iOS,Objective C,Mobile App Integration,SWIFT,Mobile App Designing,iOS Developer"
2024-10-01,Data Analyst-Technology Consultant," Hyderabad,Telangana, Bangalore Rural,Karnataka, Chennai,Tamil Nadu",Sdna Global,8.0,12.0,20,35.0,"ETL,Big Data,Data Processing,SQL,Azure Cloud,Team Management,Dwh Implementation,Project Management,Client Management,Python,Azure Databricks"
2024-10-01,Inventory Manager, Bengaluru,Heads Up For Tails,2.0,5.0,,,"Inventory Management,Reverse Logistics,Outbound,Data Analytics,Transit,Ewm,Forecasting,Inventory,SAP ERP"
2024-10-01,Associate - Sales Operations, Chennai,Freshworks,1.0,4.0,,,"Data modeling,SAS,Sales operations,SQL,Database,Data analytics,power bi,data visualization,Forecasting,Advanced Excel"
2024-10-01,iOS Developer, Hyderabad,Techwave Consulting,4.0,7.0,,,"Mobile Sdk,Objective C,Overswift,IOS SDK"
2024-10-01,Windows Device Driver Developer, Hyderabad/Secunderabad,Spanidea,2.0,6.0,,,"WDM,WPF,Visual Studio,ETL,Windows kernel programming,UMDF,C++,windows device drivers development,Data Structures,KMDF,C"
2024-10-01,Lead Frontend Engineer, Chennai,Excellarate Software Solutions,7.0,9.0,,,"Front end,Backend,Quality engineering,Javascript,JSON,Android,CSS3,github,Agile,Product engineering"
2024-10-01,Data Engineer, Bangalore/Bengaluru,Cargill,3.0,5.0,,,"Data modeling,Testing,Technical support,Supervision,Cloud,Data analysis,big data,data engineer ii,Analytics"
2024-10-01,Engineer - BSP, Hyderabad/Secunderabad,"Qualcomm Technologies, Inc",1.0,4.0,,,"Linux,JTAG,Computer science,Android,RTOS,C++,Linux kernel,Technical documentation,Configuration management,Troubleshooting"
2024-10-01,Lead UX Designer, Bangalore/Bengaluru,Indegene,5.0,8.0,,,"Testing,HTML,Healthcare,Javascript,Android,Web technologies,Manual testing,Coding,Compliance,Testing tools"
2024-10-01,Machine Learning Engineer - Deep Learning, Bangalore/Bengaluru,Forward eye technologies,8.0,12.0,,,"Git,machine learning model evaluation,data manipulation,Artificial Intelligence,Data Version Control,Apache Airflow,ML algorithms,Data Science,NLP,Machine Learning,Python"
2024-10-01,Android Developer - Java/Kotlin, Delhi / NCR,Forward eye technologies,3.0,5.0,,,"Java,Android Studio,Android app development,RESTful APIs,Kotlin,Android SDK,OOPS"
2024-10-01,Android Developer - Java/Kotlin, Gurgaon/Gurugram,Forward eye technologies,3.0,4.0,,,"Java,Mobile App Performance Optimization,Android,Kotlin,Mobile App Designing,OOPS,RESTful API"
2024-10-01,"Engineer, Senior - Camera IOT Software", Hyderabad/Secunderabad,"Qualcomm Technologies, Inc",4.0,6.0,,,"Linux,Computer science,Silicon,Android,Sensors,C++,Embedded software,Robotics,Debugging,Python"
2024-10-01,Senior Analyst, Pune,SG Analytics Pvt Ltd,3.0,5.0,,,"Analytics,Client management,MS Word,Analyst,Investment,Data analytics,Powerpoint,Market research,Excel"
2024-10-01,Associate Business Analyst," Mumbai, Bangalore/Bengaluru, Delhi / NCR",Forward eye technologies,7.0,10.0,,,"Process Documentation,Node.js,Business Analyst,Data Analytics,React,Express.js"
2024-10-01,Technical Lead/ Project Lead ||  Front end - React js ||," New Delhi, Gurgaon/Gurugram, Delhi / NCR",Hyperdart Technologies,3.0,8.0,,,"Software Development,Front End,Frontend Development,Javascript,React.Js,Coding,Web Technologies"
2024-10-01,Mobile Internal Developer, New Delhi,Digital.ai,3.0,5.0,,,"Mobile development,Testing,Reverse engineering,Computer science,Application security,Android,Agile,Infrastructure,C,Management"
2024-10-01,ENGINEER - DATA ANALYTICS," Kolkata, Mumbai, New Delhi, Hyderabad/Secunderabad, Pune, Chennai, Bangalore/Bengaluru",Sasken Technologies,0.0,2.0,,,"Analytics,QlikView,HBase,Technical support,Python,SQL,MongoDB,Coding,GCP,SCALA"
2024-10-01,Ionic Mobile App Developer, Noida,Dreamsol Telesolutions,1.0,6.0,,,"MySQL,performance measurement,Object oriented design,French,Memory management,Android,C++,SAN,XML,Debugging"
2024-10-01,Senior Associate/Associate Business Analyst/Business Analyst, Bangalore/Bengaluru,Leading Client,2.0,6.0,,,"market intelligence,VBA,IQVIA databases,data analytics,digital marketing,data analysis,storyboarding,Axtria Sales IQ,business analysis,Javelin systems,market research,IMS MIDAS,advanced excel"
2024-10-01,Flutter Developer, Pune,Sportskingdom,2.0,3.0,,,"Front end,HTML,Javascript,Software development life cycle,C++,Development Manager,Object oriented programming,Test cases,GIT,Programming"
2024-10-01,PHP Developer OpenCart," Noida,Uttar Pradesh",Robomart.com,1.0,2.0,2,3.0,"Javascript,Ajax,Opencart,PHP,Codeigniter,JQuery"
2024-10-01,Manager - CEO's/MDs Office," Bangalore/Bengaluru, Delhi / NCR, Mumbai (All Areas)",client of Consult - A Fortune services C...,5.0,10.0,15,20.0,"Presentation Skills,Analysts,Operations Management,coordnination,Data Science,MIS Reporting,Communication Skills,Process Management"
2024-10-01,Dot Net Fullstack Developer,,unknown,,,,,"WEB API,DOT NET,ANGULAR,DOT NET CORE"
2024-10-01,React Native  -  Developer Position / Lead Position |   Photon  |," Chennai, Bangalore/Bengaluru",Photon,5.0,10.0,,,"REACT NATIVE,Typescript,Unit Testing"
2024-10-01,Product Designer, Remote,Migrocer,3.0,7.0,,,"Visual Design,Interaction design,User interface designing,E-commerce,Android,Product design,Web technologies,Usability testing,User research,Customer engagement"
2024-10-01,Android Developer," Noida,Uttar Pradesh, Pune,Maharashtra, Bengaluru",Fujitsu,5.0,8.0,,,"java,Android Development,ruby,c++,Android,c"
2024-10-01,Data Analytics, Mumbai (All Areas),Green Leaf Consultants,2.0,7.0,5,8.0,Analytics
2024-10-01,iOS Developer, Pune,Ivitesse Technologies,3.0,8.0,1,5.5,"Rest Api Integration,Native App,Ios Development,Ionic Framework,Objective C,Hybrid App,Swift"
2024-10-01,Artificial Intelligence & Machine Learning Developer," Lucknow,Uttar Pradesh",Era University,2.0,5.0,,,"Matplotlib,Numpy,Computer vision,Regression/Classifications,pandas,Data Science,OpenCV,Python"
2024-10-01,Data Analyst, Hyderabad/Secunderabad,Astreya,4.0,8.0,8.5,14.0,"Advance Sql,Data Analytics,Business Analytics,Tableau,Data Visualization,SQL Queries,Dashboarding,PLX,Data Analysis"
2024-10-01,iOS Developer - SWIFT/Objective C, Gurgaon/Gurugram,Forward eye technologies,3.0,7.0,,,"UI,Web Services,SwiftUI,SQLite,push notification,iOS development,Unit Testing,REST API,Objective-C,SWIFT,MapKit"
2024-10-01,Sr iOS Developer, Hyderabad/Secunderabad,Leading Paint Manufacturer ,5.0,10.0,,,"Testing,Agile Development,Technical Leadership,Code Reviews,iOS,Jira,Scrum,Objective C,Architecture and Design,Data Structure,Swift,Mobile App Development,Performance Optimization"
2024-10-01,ENGINEER - IT SOFTWARE DEV & OPS," Kolkata, Mumbai, New Delhi, Hyderabad/Secunderabad, Pune, Chennai, Bangalore/Bengaluru",Sasken Technologies,0.0,2.0,,,"Linux,Technical support,IOS,Python,Android,Perl,XML,Windows,VMware,SDLC"
2024-10-01,Campaign Analytics -- Senior Data Scientist, Gurugram,Mastercard,5.0,10.0,,,"Campaign Analytics,Ab Testing,Optimization,Marketing Analytics"
2024-10-01,Mobile Internal Developer, New Delhi,"Numerify, Inc.",3.0,5.0,,,"Mobile development,Testing,Reverse engineering,Computer science,Application security,Android,Agile,Infrastructure,C,Management"
2024-10-01,Data Engineering Enterprise Technology Architect,,unknown,,,,,"Enterprise software,Software development life cycle,Coding,data science,GCP,SSI,Python,SDLC"
2024-10-01,LEAD ENGINEER - APP SOFTWARE," Kolkata, Mumbai, New Delhi, Hyderabad/Secunderabad, Pune, Chennai, Bangalore/Bengaluru",Sasken Technologies,5.0,8.0,,,"WPF,Visual Studio,Technical support,UML,XML,Coding,C,WCF,Windows,ASP.Net"
2024-10-01,Founding Member/Senior Full Stack Developer/Tech Architect," Gurgaon/Gurugram, Delhi / NCR",Benovymed Healthcare,3.0,7.0,,,"Java,Django,DevOps,Python,Android,Oracle,.Net,React,PHP,MySQL,Appium,Mockito,EC2,Dynamo DB,LAMP,MongoDB,Robotium,Selenium,Amazon Device Farm,MEAN stack,Full Stack development,Kotlin,AWS S3,Ruby"
2024-10-01,Ionic Mobile App Developer, Noida,Dreamsol Telesolutions,1.0,6.0,,,"MySQL,performance measurement,Object oriented design,French,Memory management,Android,C++,SAN,XML,Debugging"
2024-10-01,"Lead, Affordability & Banking Partnerships", Bangalore/Bengaluru,OnePlus Technology India Pvt Ltd ,7.0,9.0,,,"Strategic Alliances,offers,Partnership Management,Banking Partnerships,Product Partnerships,Banking,Cosumer finance"
2024-10-01,Sr Engineer- Audio Test, Hyderabad/Secunderabad,"Qualcomm Technologies, Inc",1.0,5.0,,,"Computer science,Opengl,Android,continuous integration,Version control,C++,Bluetooth,Staffing,Debugging,Python"
2024-10-01,Machine Learning AI Platform Engineer,,unknown,,,,,"Hypothesis Testing,MySQL,Neural networks,SQL,Oracle,Machine learning,Natural language processing,Python"
2024-10-01,Sr Quality & Reliability Engineer," Bengaluru,Karnataka",Bloom Energy India,3.0,6.0,,,"field failures,Jmp,Reliability,MTBF,HASS,HALT,High Accelerated Stress Screening,PPAP,Reliability Analysis,High Accelerated life test"
2024-10-01,Android Developer Lead - 3 Nos, Chennai,NWT Global Solutions,1.0,3.0,,,"Android Studio,Google Maps,Google Play Services,Push Notification,Ui/Ux,Gson,Jetpack,Retrofit,SDK,Kotlin,Json / Xml,MVVM,Firebase,Flutter,Database Design,Google Api"
2024-10-01,Hiring For C# WPF Developer - Chennai, Chennai,Harita Techserv,3.0,8.0,,,"dot net,wpf,c#,.net"
2024-10-01,Data Engineering Application Developer, Mumbai,Accenture,5.0,10.0,,,"Enterprise software,GCP,Software development life cycle,data science,Coding,SSI,Python,SDLC"
2024-10-01,Sale Executive, Agra,Favourite Hub,1.0,4.0,,,"Manager Technology,Sales,Sales Executive,Android,Weaving,Focus,Basic"
2024-10-01,Business Manager - Baroda," Vadodara/ Baroda,Gujarat",MakeMyTrip,1.0,6.0,,,"Relationship Management,Travel Sales,B2B Sales"
2024-10-01,Manager - Digital Reporting, Gurgaon/Gurugram,Essencemediacom Canada,4.0,6.0,,,"MySQL,Social media,Front end,Automation,Data management,SQL,Data analytics,data visualization,nexus,Digital media"
2024-10-01,"Senior Engineer, Intermediate, Mobile Applications (iOS Developer)", Hyderabad,Shure Audio Technologies,5.0,10.0,,,"xcode,swift,mobile applications,cocoa touch,communication skills,svn,iphone application development,cocoa,phonegap,gerrit,iphone,android,bitbucket,git,framework,agile,jira,qc,bluetooth,ios development,debugging,ios,swift programming,design patterns,programming"
2024-10-01,Engineer - Linux/Android For wearables, Hyderabad/Secunderabad,"Qualcomm Technologies, Inc",0.0,2.0,,,"Linux,Computer science,Operating systems,Android,C++,Recruitment,Staffing,Software troubleshooting,Graphics,Programming"
2024-10-01,"Urgent Hiring - Real-time Trainers on SAP, Data Science, AWS, Scrum"," Bangalore/ Bengaluru,Karnataka",ALTEK COMPUTER EDUCATION,7.0,12.0,,,"Azure,Google Cloud Platforms,Artificial Intelligence,Data Analytics,SAP,Auto Cadd,SQL,Oracle,Data Science,Robotics,Devops,Machine Learning,AWS"
2024-10-01,Data Analyst," Chennai,Tamil Nadu",Sage Healthy,0.0,5.0,,,"Reporting Tools,Analytical,Data Warehousing,Excel,Data Analytics,visualization Tools,Excel Report Preparation,Dashboards,Data Interpretation,Data Reporting,Data Visualization,MIS Reporting,Advanced Excel,Dashboarding,Report Generation,sql,Reporting,Data Analysis"
2024-10-01,Faculty Computer Science,,unknown,,,,,"Information Technology,Education,IOT,Neural Networks,Artificial Intelligence,DBMS,Data Science,Computer Science,Machine Learning,Teaching"
2024-10-01,Data Analyst Trainee," Pune,Maharashtra",Codenera,0.0,2.0,3,6.0,"SQL Development,Data Analytics,R,Data Management,Data Mining,Data Extraction,SQL DBA,SQL Database,Python Development,Python,Data Analysis"
2024-10-01,SENIOR ENGINEER - IT SOFTWARE DEV & OPS," Kolkata, Mumbai, New Delhi, Hyderabad/Secunderabad, Pune, Chennai, Bangalore/Bengaluru",Sasken Technologies,2.0,5.0,,,"Linux,Technical support,IOS,Python,Android,Perl,XML,Windows,VMware,SDLC"
2024-10-01,"Data Engineer - DBT, Snowflake & Data Modelling"," Bangalore Rural,Karnataka",Hi Tides Consulting,3.0,5.0,15,30.0,"Snowflake,Data Analytics,DBT,SQL,Data Engineer,cloud data platforms,data modelling tool,Analytics"
2024-10-01,Software Engineer - iOS, Chandigarh,Jungleworks,1.0,3.0,,,"Data structures,IOS,UI development,CRM,SOC,SAN,Coding,Integration testing,Debugging"
2024-10-01,Data Engineering Application Developer,,unknown,,,,,"Enterprise software,Performance tuning,BigQuery,Data warehousing,Software development life cycle,SQL,data science,Coding,GCS,Python"
2024-10-01,Senior Software Developer ( Devops), Hyderabad,Shure Audio Technologies,8.0,12.0,,,"linux,xcode,confluence,c++,shell scripting,.net,project,ct,c#,jenkins,object oriented programming,continuous integration,communication skills,svn,devops,powershell,gerrit,android,release,bitbucket,mac,git,c,python,agile,cd,jira,java,aha,process,build management,ios,coordination"
2024-10-01,Sales and Marketing, Bengaluru,Sansera Engineering,7.0,10.0,,,"marketing management,sales,leadership,exhibitions,microsoft office suite,communication skills,data analysis,crm systems,sales management,marketing,new business development,crm,new business,interpersonal skills,market research,crm management,forecasting"
2024-10-01,Analytics Sales Manager (GCC's & Large Enterprises)," Gurgaon/ Gurugram,Haryana, Bangalore/ Bengaluru,Karnataka, Mumbai (All Areas)",TransOrg,3.0,8.0,,,"Data Science sales,Enterprise Sales,GCC,Analytics Sales"
2024-10-01,Sr Advanced SW Architect, Bangalore/Bengaluru,Honeywell,8.0,12.0,,,"WPF,data security,Data processing,Enterprise applications,C++,MS SQL,Agile,WCF,System architecture,Analytics"
2024-10-01,Python Developer," Kolkata, Mumbai, New Delhi, Hyderabad/Secunderabad, Pune, Chennai, Bangalore/Bengaluru",Wizaltia Hr Solutions,3.0,5.0,,,"Computer science,Test planning,Cloud,SQL,data science,Application engineering,Payroll,microsoft,Software quality assurance,Python"
2024-10-01,Account Manager, Bangalore/Bengaluru,Infor,8.0,9.0,,,"Manager Technology,Application software,Enterprise software,ERP sales,Cloud,System integration,Data analysis,data science,digital transformation,Networking"
2024-10-01,Senior Enterprise Software Engineer, Hyderabad/Secunderabad,Medtronic,8.0,12.0,,,"Linux,HTML,Javascript,microsoft,Android,Medical devices,C++,Perl,Windows,Python"
2024-10-01,Revenue Management Executive," Kochi,Kerala, Ernakulam,Kerala",Prudent Technologies,1.0,4.0,"50,000",2.5,"Excel Sheet,Advanced Ms Excel,VLOOKUP,Excel,Data Analysis"
2024-10-01,"Executive SAP

"," Neemrana, Tokyo",Leading Client,1.0,4.0,,,"data analysis,SAP,SAP modules,SAP systems"
2024-10-01,"Test Architect - Java , Selenium , UI Automation - #1", Bangalore/Bengaluru,Qualitest,8.0,10.0,,,"Testing,Quality engineering,Test design,Operations,Test strategy,data science,Selenium,ui automation,Test scripts,orchestration"
2024-10-01,Product Analyst," Gurugram,Haryana",Decision Point,2.0,4.0,,,"Ab Testing,Artificial Intelligence,Product Strategy,Chatbot,Product Development Life Cycle,Product Analysis,Product Development,Machine Learning,Analytics"
2024-10-01,Java Developer, Remote,Wizaltia Hr Solutions,5.0,7.0,,,"Linux,Computer science,test driven development,Android,Maven,SQL,Usage,Instrumentation,JIRA,Simulation"
2024-10-01,Business System Analyst (BSA), Bengaluru,Piramal Swasthya,2.0,5.0,,,"Healthcare Domain,Process Flow,Wireframe,Brd,public health domain,programming languages,API Testing"
2024-10-01,Senior Software Engineer - React Native, Bangalore/Bengaluru,Servicemax,3.0,7.0,,,"Mobile application development,HTML,Javascript,Android,Scrum,Interpersonal skills,Management,Windows,Debugging"
2024-10-01,Assistant Vice President - Project Management (Mobile App), Gurgaon/Gurugram,SBI Card,8.0,10.0,,,"Open source,Project management,Technical support,CMS,Android,CSS3,SDK,Agile,RFP,Consulting"
2024-10-01,Technical Delivery Head," Hyderabad,Telangana",Prudent Globaltech Solutions,4.0,24.0,,,"Delivery Management,software architect,Engineering Management,Product Delivery,Data Science,Technical Delivery,Full Stack Application Development"
2024-10-01,Software Developer (For H1B Stamped Candidates Only), United States (USA),BenHive Technologies Private Limited,0.0,18.0,"70,000",,"Azure,IOS,H1B,SAP,Mobile Development,Java Fullstack,Cloud Computing,cloud engineer,AWS"
2024-10-01,Sr. Marketing Data & Analytics Analyst, Bangalore/Bengaluru,Leading Client,4.0,9.0,,,"ETL,Data Analytics,Alteryx,B2B marketing automation,Machine learning,Tableau,Python,AWS"
